Time	Pos	
2.3215	0.1460429	
2.322	0.1461888	
2.3225	0.1463372	
2.323	0.146488	
2.3235	0.1466412	
2.324	0.1467969	
2.3245	0.1469551	
2.325	0.1471157	
2.3255	0.1472787	
2.326	0.1474442	
2.3265	0.1476122	
2.327	0.1477826	
2.3275	0.1479555	
2.328	0.1481308	
2.3285	0.1483086	
2.329	0.1484888	
2.3295	0.1486715	
2.33	0.1488566	
2.3305	0.1490442	
2.331	0.1492342	
2.3315	0.1494267	
2.332	0.1496217	
2.3325	0.149819	
2.333	0.1500189	
2.3335	0.1500151	
2.334	0.1500121	
2.3345	0.1500097	
2.335	0.1500077	
2.3355	0.1500062	
2.336	0.150005	
2.3365	0.150004	
2.337	0.1500032	
2.3375	0.1500025	
2.338	0.150002	
2.3385	0.1500016	
2.339	0.1500013	
2.3395	0.150001	
2.34	0.1500008	
2.3405	0.1500007	
2.341	0.1500005	
2.3415	0.1500004	
2.342	0.1500003	
2.3425	0.1500003	
2.343	0.1500002	
2.3435	0.1500002	
2.344	0.1500002	
2.3445	0.1500001	
2.345	0.1500001	
2.3455	0.1500001	
2.346	0.1500001	
2.3465	0.1500001	
2.347	0.1500001	
2.3475	0.1500001	
2.348	0.1500001	
2.3485	0.1500001	
2.349	0.1500001	
2.3495	0.1500001	
2.35	0.1500001	
2.3505	0.1500001	
2.351	0.1500001	
2.3515	0.1500001	
2.352	0.1500001	
2.3525	0.1500001	
2.353	0.1500001	
2.3535	0.1500001	
2.354	0.1500001	
2.3545	0.1500001	
2.355	0.1500001	
2.3555	0.1500001	
2.356	0.1500001	
2.3565	0.1500001	
2.357	0.1500001	
2.3575	0.1500001	
2.358	0.1500001	
2.3585	0.1500001	
2.359	0.1500001	
2.3595	0.1500001	
2.36	0.1500001	
2.3605	0.1500001	
2.361	0.1500001	
2.3615	0.1500001	
2.362	0.1500001	
2.3625	0.1500001	
2.363	0.1500001	
2.3635	0.1500001	
2.364	0.1500001	
2.3645	0.1500001	
2.365	0.1500001	
2.3655	0.1500001	
2.366	0.1500001	
2.3665	0.1500001	
2.367	0.1500001	
2.3675	0.1500001	
2.368	0.1500001	
2.3685	0.1500001	
2.369	0.1500001	
2.3695	0.1500001	
2.37	0.1500001	
2.3705	0.1500001	
2.371	0.1500001	
2.3715	0.1500001	
2.372	0.1500001	
2.3725	0.1500001	
2.373	0.1500001	
2.3735	0.1500001	
2.374	0.1500001	
2.3745	0.1500001	
2.375	0.1500001	
2.3755	0.1500001	
2.376	0.1500001	
2.3765	0.1500001	
2.377	0.1500001	
2.3775	0.1500001	
2.378	0.1500001	
2.3785	0.1500001	
2.379	0.1500001	
2.3795	0.1500001	
2.38	0.1500001	
2.3805	0.1500001	
2.381	0.1500001	
2.3815	0.1500001	
2.382	0.1500001	
2.3825	0.1500001	
2.383	0.1500001	
2.3835	0.1500001	
2.384	0.1500001	
2.3845	0.1500001	
2.385	0.1500001	
2.3855	0.1500001	
2.386	0.1500001	
2.3865	0.1500001	
2.387	0.1500001	
2.3875	0.1500001	
2.388	0.1500001	
2.3885	0.1500001	
2.389	0.1500001	
2.3895	0.1500001	
2.39	0.1500001	
2.3905	0.1500001	
2.391	0.1500001	
2.3915	0.1500001	
2.392	0.1500001	
2.3925	0.1500001	
2.393	0.1500001	
2.3935	0.1500001	
2.394	0.1500001	
2.3945	0.1500001	
2.395	0.1500001	
2.3955	0.1500001	
2.396	0.1500001	
2.3965	0.1500001	
2.397	0.1500001	
2.3975	0.1500001	
2.398	0.1500001	
2.3985	0.1500001	
2.399	0.1500001	
2.3995	0.1500001	
2.4	0.1500001	
2.4005	0.1500001	
2.401	0.1500001	
2.4015	0.1500001	
2.402	0.1500001	
2.4025	0.1500001	
2.403	0.1500001	
2.4035	0.1500001	
2.404	0.1500001	
2.4045	0.1500001	
2.405	0.1500001	
2.4055	0.1500001	
2.406	0.1500001	
2.4065	0.1500001	
2.407	0.1500001	
2.4075	0.1500001	
2.408	0.1500001	
2.4085	0.1500001	
2.409	0.1500001	
2.4095	0.1500001	
2.41	0.1500001	
2.4105	0.1500001	
2.411	0.1500001	
2.4115	0.1500001	
2.412	0.1500001	
2.4125	0.1500001	
2.413	0.1500001	
2.4135	0.1500001	
2.414	0.1500001	
2.4145	0.1500001	
2.415	0.1500001	
2.4155	0.1500001	
2.416	0.1500001	
2.4165	0.1500001	
2.417	0.1500001	
2.4175	0.1500001	
2.418	0.1500001	
2.4185	0.1500001	
2.419	0.1500001	
2.4195	0.1500001	
2.42	0.1500001	
2.4205	0.1500001	
2.421	0.1500001	
2.4215	0.1500001	
2.422	0.1500001	
2.4225	0.1500001	
2.423	0.1500001	
2.4235	0.1500001	
2.424	0.1500001	
2.4245	0.1500001	
2.425	0.1500001	
2.4255	0.1500001	
2.426	0.1500001	
2.4265	0.1500001	
2.427	0.1500001	
2.4275	0.1500001	
2.428	0.1500001	
2.4285	0.1500001	
2.429	0.1500001	
2.4295	0.1500001	
2.43	0.1500001	
2.4305	0.1500001	
2.431	0.1500001	
2.4315	0.1500001	
2.432	0.1500001	
2.4325	0.1500001	
2.433	0.1500001	
2.4335	0.1500001	
2.434	0.1500001	
2.4345	0.1500001	
2.435	0.1500001	
2.4355	0.1500001	
2.436	0.1500001	
2.4365	0.1500001	
2.437	0.1500001	
2.4375	0.1500001	
2.438	0.1500001	
2.4385	0.1500001	
2.439	0.1500001	
2.4395	0.1500001	
2.44	0.1500001	
2.4405	0.1500001	
2.441	0.1500001	
2.4415	0.1500001	
2.442	0.1500001	
2.4425	0.1500001	
2.443	0.1500001	
2.4435	0.1500001	
2.444	0.1500001	
2.4445	0.1500001	
2.445	0.1500001	
2.4455	0.1500001	
2.446	0.1500001	
2.4465	0.1500001	
2.447	0.1500001	
2.4475	0.1500001	
2.448	0.1500001	
2.4485	0.1500001	
2.449	0.1500001	
2.4495	0.1500001	
2.45	0.1500001	
2.4505	0.1500001	
2.451	0.1500001	
2.4515	0.1500001	
2.452	0.1500001	
2.4525	0.1500001	
2.453	0.1500001	
2.4535	0.1500001	
2.454	0.1500001	
2.4545	0.1500001	
2.455	0.1500001	
2.4555	0.1500001	
2.456	0.1500001	
2.4565	0.1500001	
2.457	0.1500001	
2.4575	0.1500001	
2.458	0.1500001	
2.4585	0.1500001	
2.459	0.1500001	
2.4595	0.1500001	
2.46	0.1500001	
2.4605	0.1500001	
2.461	0.1500001	
2.4615	0.1500001	
2.462	0.1500001	
2.4625	0.1500001	
2.463	0.1500001	
2.4635	0.1500001	
2.464	0.1500001	
2.4645	0.1500001	
2.465	0.1500001	
2.4655	0.1500001	
2.466	0.1500001	
2.4665	0.1500001	
2.467	0.1500001	
2.4675	0.1500001	
2.468	0.1500001	
2.4685	0.1500001	
2.469	0.1500001	
2.4695	0.1500001	
2.47	0.1500001	
2.4705	0.1500001	
2.471	0.1500001	
2.4715	0.1500001	
2.472	0.1500001	
2.4725	0.1500001	
2.473	0.1500001	
2.4735	0.1500001	
2.474	0.1500001	
2.4745	0.1500001	
2.475	0.1500001	
2.4755	0.1500001	
2.476	0.1500001	
2.4765	0.1500001	
2.477	0.1500001	
2.4775	0.1500001	
2.478	0.1500001	
2.4785	0.1500001	
2.479	0.1500001	
2.4795	0.1500001	
2.48	0.1500001	
2.4805	0.1500001	
2.481	0.1500001	
2.4815	0.1500001	
2.482	0.1500001	
2.4825	0.1500001	
2.483	0.1500001	
2.4835	0.1500001	
2.484	0.1500001	
2.4845	0.1500001	
2.485	0.1500001	
2.4855	0.1500001	
2.486	0.1500001	
2.4865	0.1500001	
2.487	0.1500001	
2.4875	0.1500001	
2.488	0.1500001	
2.4885	0.1500001	
2.489	0.1500001	
2.4895	0.1500001	
2.49	0.1500001	
2.4905	0.1500001	
2.491	0.1500001	
2.4915	0.1500001	
2.492	0.1500001	
2.4925	0.1500001	
2.493	0.1500001	
2.4935	0.1500001	
2.494	0.1500001	
2.4945	0.1500001	
2.495	0.1500001	
2.4955	0.1500001	
2.496	0.1500001	
2.4965	0.1500001	
2.497	0.1500001	
2.4975	0.1500001	
2.498	0.1500001	
2.4985	0.1500001	
2.499	0.1500001	
2.4995	0.1500001	
2.5	0.1500001	
