Time	FF	Ii	Vm	
15.734	0.3739202	3.739212E-09	0.03739202	
15.736	0.3739202	3.739212E-09	0.03739202	
15.738	0.3739202	3.739212E-09	0.03739202	
15.74	0.3739202	3.739212E-09	0.03739202	
15.742	0.3739202	3.739212E-09	0.03739202	
15.744	0.3739202	3.739212E-09	0.03739202	
15.746	0.3739202	3.739212E-09	0.03739202	
15.748	0.3739202	3.739212E-09	0.03739202	
15.75	0.3739202	3.739212E-09	0.03739202	
15.752	0.3739202	3.739212E-09	0.03739202	
15.754	0.3739202	3.739212E-09	0.03739202	
15.756	0.3739202	3.739212E-09	0.03739202	
15.758	0.3739202	3.739212E-09	0.03739202	
15.76	0.3739202	3.739212E-09	0.03739202	
15.762	0.3739202	3.739212E-09	0.03739202	
15.764	0.3739202	3.739212E-09	0.03739202	
15.766	0.3739202	3.739212E-09	0.03739202	
15.768	0.3739202	3.739212E-09	0.03739202	
15.77	0.3739202	3.739212E-09	0.03739202	
15.772	0.3739202	3.739212E-09	0.03739202	
15.774	0.3739202	3.739212E-09	0.03739202	
15.776	0.3739202	3.739212E-09	0.03739202	
15.778	0.3739202	3.739212E-09	0.03739202	
15.78	0.3739202	3.739212E-09	0.03739202	
15.782	0.3739202	3.739212E-09	0.03739202	
15.784	0.3739202	3.739212E-09	0.03739202	
15.786	0.3739202	3.739212E-09	0.03739202	
15.788	0.3739202	3.739212E-09	0.03739202	
15.79	0.3739202	3.739212E-09	0.03739202	
15.792	0.3739202	3.739212E-09	0.03739202	
15.794	0.3739202	3.739212E-09	0.03739202	
15.796	0.3739202	3.739212E-09	0.03739202	
15.798	0.3739202	3.739212E-09	0.03739202	
15.8	0.3739202	3.739212E-09	0.03739202	
15.802	0.3739202	3.739212E-09	0.03739202	
15.804	0.3739202	3.739212E-09	0.03739202	
15.806	0.3739202	3.739212E-09	0.03739202	
15.808	0.3739202	3.739212E-09	0.03739202	
15.81	0.3739202	3.739212E-09	0.03739202	
15.812	0.3739202	3.739212E-09	0.03739202	
15.814	0.3739202	3.739212E-09	0.03739202	
15.816	0.3739202	3.739212E-09	0.03739202	
15.818	0.3739202	3.739212E-09	0.03739202	
15.82	0.3739202	3.739212E-09	0.03739202	
15.822	0.3739202	3.739212E-09	0.03739202	
15.824	0.3739202	3.739212E-09	0.03739202	
15.826	0.3739202	3.739212E-09	0.03739202	
15.828	0.3739202	3.739212E-09	0.03739202	
15.83	0.3739202	3.739212E-09	0.03739202	
15.832	0.3739202	3.739212E-09	0.03739202	
15.834	0.3739202	3.739212E-09	0.03739202	
15.836	0.3739202	3.739212E-09	0.03739202	
15.838	0.3739202	3.739212E-09	0.03739202	
15.84	0.3739202	3.739212E-09	0.03739202	
15.842	0.3739202	3.739212E-09	0.03739202	
15.844	0.3739202	3.739212E-09	0.03739202	
15.846	0.3739202	3.739212E-09	0.03739202	
15.848	0.3739202	3.739212E-09	0.03739202	
15.85	0.3739202	3.739212E-09	0.03739202	
15.852	0.3739202	3.739212E-09	0.03739202	
15.854	0.3739202	3.739212E-09	0.03739202	
15.856	0.3739202	3.739212E-09	0.03739202	
15.858	0.3739202	3.739212E-09	0.03739202	
15.86	0.3739202	3.739212E-09	0.03739202	
15.862	0.3739202	3.739212E-09	0.03739202	
15.864	0.3739202	3.739212E-09	0.03739202	
15.866	0.3739202	3.739212E-09	0.03739202	
15.868	0.3739202	3.739212E-09	0.03739202	
15.87	0.3739202	3.739212E-09	0.03739202	
15.872	0.3739202	3.739212E-09	0.03739202	
15.874	0.3739202	3.739212E-09	0.03739202	
15.876	0.3739202	3.739212E-09	0.03739202	
15.878	0.3739202	3.739212E-09	0.03739202	
15.88	0.3739202	3.739212E-09	0.03739202	
15.882	0.3739202	3.739212E-09	0.03739202	
15.884	0.3739202	3.739212E-09	0.03739202	
15.886	0.3739202	3.739212E-09	0.03739202	
15.888	0.3739202	3.739212E-09	0.03739202	
15.89	0.3739202	3.739212E-09	0.03739202	
15.892	0.3739202	3.739212E-09	0.03739202	
15.894	0.3739202	3.739212E-09	0.03739202	
15.896	0.3739202	3.739212E-09	0.03739202	
15.898	0.3739202	3.739212E-09	0.03739202	
15.9	0.3739202	3.739212E-09	0.03739202	
15.902	0.3739202	3.739212E-09	0.03739202	
15.904	0.3739202	3.739212E-09	0.03739202	
15.906	0.3739202	3.739212E-09	0.03739202	
15.908	0.3739202	3.739212E-09	0.03739202	
15.91	0.3739202	3.739212E-09	0.03739202	
15.912	0.3739202	3.739212E-09	0.03739202	
15.914	0.3739202	3.739212E-09	0.03739202	
15.916	0.3739202	3.739212E-09	0.03739202	
15.918	0.3739202	3.739212E-09	0.03739202	
15.92	0.3739202	3.739212E-09	0.03739202	
15.922	0.3739202	3.739212E-09	0.03739202	
15.924	0.3739202	3.739212E-09	0.03739202	
15.926	0.3739202	3.739212E-09	0.03739202	
15.928	0.3739202	3.739212E-09	0.03739202	
15.93	0.3739202	3.739212E-09	0.03739202	
15.932	0.3739202	3.739212E-09	0.03739202	
15.934	0.3739202	3.739212E-09	0.03739202	
15.936	0.3739202	3.739212E-09	0.03739202	
15.938	0.3739202	3.739212E-09	0.03739202	
15.94	0.3739202	3.739212E-09	0.03739202	
15.942	0.3739202	3.739212E-09	0.03739202	
15.944	0.3739202	3.739212E-09	0.03739202	
15.946	0.3739202	3.739212E-09	0.03739202	
15.948	0.3739202	3.739212E-09	0.03739202	
15.95	0.3739202	3.739212E-09	0.03739202	
15.952	0.3739202	3.739212E-09	0.03739202	
15.954	0.3739202	3.739212E-09	0.03739202	
15.956	0.3739202	3.739212E-09	0.03739202	
15.958	0.3739202	3.739212E-09	0.03739202	
15.96	0.3739202	3.739212E-09	0.03739202	
15.962	0.3739202	3.739212E-09	0.03739202	
15.964	0.3739202	3.739212E-09	0.03739202	
15.966	0.3739202	3.739212E-09	0.03739202	
15.968	0.3739202	3.739212E-09	0.03739202	
15.97	0.3739202	3.739212E-09	0.03739202	
15.972	0.3739202	3.739212E-09	0.03739202	
15.974	0.3739202	3.739212E-09	0.03739202	
15.976	0.3739202	3.739212E-09	0.03739202	
15.978	0.3739202	3.739212E-09	0.03739202	
15.98	0.3739202	3.739212E-09	0.03739202	
15.982	0.3739202	3.739212E-09	0.03739202	
15.984	0.3739202	3.739212E-09	0.03739202	
15.986	0.3739202	3.739212E-09	0.03739202	
15.988	0.3739202	3.739212E-09	0.03739202	
15.99	0.3739202	3.739212E-09	0.03739202	
15.992	0.3739202	3.739212E-09	0.03739202	
15.994	0.3739202	3.739212E-09	0.03739202	
15.996	0.3739202	3.739212E-09	0.03739202	
15.998	0.3739202	3.739212E-09	0.03739202	
16	0.3739202	3.739212E-09	0.03739202	
16.002	0.3739202	3.739212E-09	0.03739202	
16.004	0.3739202	3.739212E-09	0.03739202	
16.006	0.3739202	3.739212E-09	0.03739202	
16.008	0.3739202	3.739212E-09	0.03739202	
16.01	0.3739202	3.739212E-09	0.03739202	
16.012	0.3739202	3.739212E-09	0.03739202	
16.014	0.3739202	3.739212E-09	0.03739202	
16.016	0.3739202	3.739212E-09	0.03739202	
16.018	0.3739202	3.739212E-09	0.03739202	
16.02	0.3739202	3.739212E-09	0.03739202	
16.022	0.3739202	3.739212E-09	0.03739202	
16.024	0.3739202	3.739212E-09	0.03739202	
16.026	0.3739202	3.739212E-09	0.03739202	
16.028	0.3739202	3.739212E-09	0.03739202	
16.03	0.3739202	3.739212E-09	0.03739202	
16.032	0.3739202	3.739212E-09	0.03739202	
16.034	0.3739202	3.739212E-09	0.03739202	
16.036	0.3739202	3.739212E-09	0.03739202	
16.038	0.3739202	3.739212E-09	0.03739202	
16.04	0.3739202	3.739212E-09	0.03739202	
16.042	0.3739202	3.739212E-09	0.03739202	
16.044	0.3739202	3.739212E-09	0.03739202	
16.046	0.3739202	3.739212E-09	0.03739202	
16.048	0.3739202	3.739212E-09	0.03739202	
16.05	0.3739202	3.739212E-09	0.03739202	
16.052	0.3739202	3.739212E-09	0.03739202	
16.054	0.3739202	3.739212E-09	0.03739202	
16.056	0.3739202	3.739212E-09	0.03739202	
16.058	0.3739202	3.739212E-09	0.03739202	
16.06	0.3739202	3.739212E-09	0.03739202	
16.062	0.3739202	3.739212E-09	0.03739202	
16.064	0.3739202	3.739212E-09	0.03739202	
16.066	0.3739202	3.739212E-09	0.03739202	
16.068	0.3739202	3.739212E-09	0.03739202	
16.07	0.3739202	3.739212E-09	0.03739202	
16.072	0.3739202	3.739212E-09	0.03739202	
16.074	0.3739202	3.739212E-09	0.03739202	
16.076	0.3739202	3.739212E-09	0.03739202	
16.078	0.3739202	3.739212E-09	0.03739202	
16.08	0.3739202	3.739212E-09	0.03739202	
16.082	0.3739202	3.739212E-09	0.03739202	
16.084	0.3739202	3.739212E-09	0.03739202	
16.086	0.3739202	3.739212E-09	0.03739202	
16.088	0.3739202	3.739212E-09	0.03739202	
16.09	0.3739202	3.739212E-09	0.03739202	
16.092	0.3739202	3.739212E-09	0.03739202	
16.094	0.3739202	3.739212E-09	0.03739202	
16.096	0.3739202	3.739212E-09	0.03739202	
16.098	0.3739202	3.739212E-09	0.03739202	
16.1	0.3739202	3.739212E-09	0.03739202	
16.102	0.3739202	3.739212E-09	0.03739202	
16.104	0.3739202	3.739212E-09	0.03739202	
16.106	0.3739202	3.739212E-09	0.03739202	
16.108	0.3739202	3.739212E-09	0.03739202	
16.11	0.3739202	3.739212E-09	0.03739202	
16.112	0.3739202	3.739212E-09	0.03739202	
16.114	0.3739202	3.739212E-09	0.03739202	
16.116	0.3739202	3.739212E-09	0.03739202	
16.118	0.3739202	3.739212E-09	0.03739202	
16.12	0.3739202	3.739212E-09	0.03739202	
16.122	0.3739202	3.739212E-09	0.03739202	
16.124	0.3739202	3.739212E-09	0.03739202	
16.126	0.3739202	3.739212E-09	0.03739202	
16.128	0.3739202	3.739212E-09	0.03739202	
16.13	0.3739202	3.739212E-09	0.03739202	
16.132	0.3739202	3.739212E-09	0.03739202	
16.134	0.3739202	3.739212E-09	0.03739202	
16.136	0.3739202	3.739212E-09	0.03739202	
16.138	0.3739202	3.739212E-09	0.03739202	
16.14	0.3739202	3.739212E-09	0.03739202	
16.142	0.3739202	3.739212E-09	0.03739202	
16.144	0.3739202	3.739212E-09	0.03739202	
16.146	0.3739202	3.739212E-09	0.03739202	
16.148	0.3739202	3.739212E-09	0.03739202	
16.15	0.3739202	3.739212E-09	0.03739202	
16.152	0.3739202	3.739212E-09	0.03739202	
16.154	0.3739202	3.739212E-09	0.03739202	
16.156	0.3739202	3.739212E-09	0.03739202	
16.158	0.3739202	3.739212E-09	0.03739202	
16.16	0.3739202	3.739212E-09	0.03739202	
16.162	0.3739202	3.739212E-09	0.03739202	
16.164	0.3739202	3.739212E-09	0.03739202	
16.166	0.3739202	3.739212E-09	0.03739202	
16.168	0.3739202	3.739212E-09	0.03739202	
16.17	0.3739202	3.739212E-09	0.03739202	
16.172	0.3739202	3.739212E-09	0.03739202	
16.174	0.3739202	3.739212E-09	0.03739202	
16.176	0.3739202	3.739212E-09	0.03739202	
16.178	0.3739202	3.739212E-09	0.03739202	
16.18	0.3739202	3.739212E-09	0.03739202	
16.182	0.3739202	3.739212E-09	0.03739202	
16.184	0.3739202	3.739212E-09	0.03739202	
16.186	0.3739202	3.739212E-09	0.03739202	
16.188	0.3739202	3.739212E-09	0.03739202	
16.19	0.3739202	3.739212E-09	0.03739202	
16.192	0.3739202	3.739212E-09	0.03739202	
16.194	0.3739202	3.739212E-09	0.03739202	
16.196	0.3739202	3.739212E-09	0.03739202	
16.198	0.3739202	3.739212E-09	0.03739202	
16.2	0.3739202	3.739212E-09	0.03739202	
16.202	0.3739202	3.739212E-09	0.03739202	
16.204	0.3739202	3.739212E-09	0.03739202	
16.206	0.3739202	3.739212E-09	0.03739202	
16.208	0.3739202	3.739212E-09	0.03739202	
16.21	0.3739202	3.739212E-09	0.03739202	
16.212	0.3739202	3.739212E-09	0.03739202	
16.214	0.3739202	3.739212E-09	0.03739202	
16.216	0.3739202	3.739212E-09	0.03739202	
16.218	0.3739202	3.739212E-09	0.03739202	
16.22	0.3739202	3.739212E-09	0.03739202	
16.222	0.3739202	3.739212E-09	0.03739202	
16.224	0.3739202	3.739212E-09	0.03739202	
16.226	0.3739202	3.739212E-09	0.03739202	
16.228	0.3739202	3.739212E-09	0.03739202	
16.23	0.3739202	3.739212E-09	0.03739202	
16.232	0.3739202	3.739212E-09	0.03739202	
16.234	0.3739202	3.739212E-09	0.03739202	
16.236	0.3739202	3.739212E-09	0.03739202	
16.238	0.3739202	3.739212E-09	0.03739202	
16.24	0.3739202	3.739212E-09	0.03739202	
16.242	0.3739202	3.739212E-09	0.03739202	
16.244	0.3739202	3.739212E-09	0.03739202	
16.246	0.3739202	3.739212E-09	0.03739202	
16.248	0.3739202	3.739212E-09	0.03739202	
16.25	0.3739202	3.739212E-09	0.03739202	
16.252	0.3739202	3.739212E-09	0.03739202	
16.254	0.3739202	3.739212E-09	0.03739202	
16.256	0.3739202	3.739212E-09	0.03739202	
16.258	0.3739202	3.739212E-09	0.03739202	
16.26	0.3739202	3.739212E-09	0.03739202	
16.262	0.3739202	3.739212E-09	0.03739202	
16.264	0.3739202	3.739212E-09	0.03739202	
16.266	0.3739202	3.739212E-09	0.03739202	
16.268	0.3739202	3.739212E-09	0.03739202	
16.27	0.3739202	3.739212E-09	0.03739202	
16.272	0.3739202	3.739212E-09	0.03739202	
16.274	0.3739202	3.739212E-09	0.03739202	
16.276	0.3739202	3.739212E-09	0.03739202	
16.278	0.3739202	3.739212E-09	0.03739202	
16.28	0.3739202	3.739212E-09	0.03739202	
16.282	0.3739202	3.739212E-09	0.03739202	
16.284	0.3739202	3.739212E-09	0.03739202	
16.286	0.3739202	3.739212E-09	0.03739202	
16.288	0.3739202	3.739212E-09	0.03739202	
16.29	0.3739202	3.739212E-09	0.03739202	
16.292	0.3739202	3.739212E-09	0.03739202	
16.294	0.3739202	3.739212E-09	0.03739202	
16.296	0.3739202	3.739212E-09	0.03739202	
16.298	0.3739202	3.739212E-09	0.03739202	
16.3	0.3739202	3.739212E-09	0.03739202	
16.302	0.3739202	3.739212E-09	0.03739202	
16.304	0.3739202	3.739212E-09	0.03739202	
16.306	0.3739202	3.739212E-09	0.03739202	
16.308	0.3739202	3.739212E-09	0.03739202	
16.31	0.3739202	3.739212E-09	0.03739202	
16.312	0.3739202	3.739212E-09	0.03739202	
16.314	0.3739202	3.739212E-09	0.03739202	
16.316	0.3739202	3.739212E-09	0.03739202	
16.318	0.3739202	3.739212E-09	0.03739202	
16.32	0.3739202	3.739212E-09	0.03739202	
16.322	0.3739202	3.739212E-09	0.03739202	
16.324	0.3739202	3.739212E-09	0.03739202	
16.326	0.3739202	3.739212E-09	0.03739202	
16.328	0.3739202	3.739212E-09	0.03739202	
16.33	0.3739202	3.739212E-09	0.03739202	
16.332	0.3739202	3.739212E-09	0.03739202	
16.334	0.3739202	3.739212E-09	0.03739202	
16.336	0.3739202	3.739212E-09	0.03739202	
16.338	0.3739202	3.739212E-09	0.03739202	
16.34	0.3739202	3.739212E-09	0.03739202	
16.342	0.3739202	3.739212E-09	0.03739202	
16.344	0.3739202	3.739212E-09	0.03739202	
16.346	0.3739202	3.739212E-09	0.03739202	
16.348	0.3739202	3.739212E-09	0.03739202	
16.35	0.3739202	3.739212E-09	0.03739202	
16.352	0.3739202	3.739212E-09	0.03739202	
16.354	0.3739202	3.739212E-09	0.03739202	
16.356	0.3739202	3.739212E-09	0.03739202	
16.358	0.3739202	3.739212E-09	0.03739202	
16.36	0.3739202	3.739212E-09	0.03739202	
16.362	0.3739202	3.739212E-09	0.03739202	
16.364	0.3739202	3.739212E-09	0.03739202	
16.366	0.3739202	3.739212E-09	0.03739202	
16.368	0.3739202	3.739212E-09	0.03739202	
16.37	0.3739202	3.739212E-09	0.03739202	
16.372	0.3739202	3.739212E-09	0.03739202	
16.374	0.3739202	3.739212E-09	0.03739202	
16.376	0.3739202	3.739212E-09	0.03739202	
16.378	0.3739202	3.739212E-09	0.03739202	
16.38	0.3739202	3.739212E-09	0.03739202	
16.382	0.3739202	3.739212E-09	0.03739202	
16.384	0.3739202	3.739212E-09	0.03739202	
16.386	0.3739202	3.739212E-09	0.03739202	
16.388	0.3739202	3.739212E-09	0.03739202	
16.39	0.3739202	3.739212E-09	0.03739202	
16.392	0.3739202	3.739212E-09	0.03739202	
16.394	0.3739202	3.739212E-09	0.03739202	
16.396	0.3739202	3.739212E-09	0.03739202	
16.398	0.3739202	3.739212E-09	0.03739202	
16.4	0.3739202	3.739212E-09	0.03739202	
16.402	0.3739202	3.739212E-09	0.03739202	
16.404	0.3739202	3.739212E-09	0.03739202	
16.406	0.3739202	3.739212E-09	0.03739202	
16.408	0.3739202	3.739212E-09	0.03739202	
16.41	0.3739202	3.739212E-09	0.03739202	
16.412	0.3739202	3.739212E-09	0.03739202	
16.414	0.3739202	3.739212E-09	0.03739202	
16.416	0.3739202	3.739212E-09	0.03739202	
16.418	0.3739202	3.739212E-09	0.03739202	
16.42	0.3739202	3.739212E-09	0.03739202	
16.422	0.3739202	3.739212E-09	0.03739202	
16.424	0.3739202	3.739212E-09	0.03739202	
16.426	0.3739202	3.739212E-09	0.03739202	
16.428	0.3739202	3.739212E-09	0.03739202	
16.43	0.3739202	3.739212E-09	0.03739202	
16.432	0.3739202	3.739212E-09	0.03739202	
16.434	0.3739202	3.739212E-09	0.03739202	
16.436	0.3739202	3.739212E-09	0.03739202	
16.438	0.3739202	3.739212E-09	0.03739202	
16.44	0.3739202	3.739212E-09	0.03739202	
16.442	0.3739202	3.739212E-09	0.03739202	
16.444	0.3739202	3.739212E-09	0.03739202	
16.446	0.3739202	3.739212E-09	0.03739202	
16.448	0.3739202	3.739212E-09	0.03739202	
16.45	0.3739202	3.739212E-09	0.03739202	
16.452	0.3739202	3.739212E-09	0.03739202	
16.454	0.3739202	3.739212E-09	0.03739202	
16.456	0.3739202	3.739212E-09	0.03739202	
16.458	0.3739202	3.739212E-09	0.03739202	
16.46	0.3739202	3.739212E-09	0.03739202	
16.462	0.3739202	3.739212E-09	0.03739202	
16.464	0.3739202	3.739212E-09	0.03739202	
16.466	0.3739202	3.739212E-09	0.03739202	
16.468	0.3739202	3.739212E-09	0.03739202	
16.47	0.3739202	3.739212E-09	0.03739202	
16.472	0.3739202	3.739212E-09	0.03739202	
16.474	0.3739202	3.739212E-09	0.03739202	
16.476	0.3739202	3.739212E-09	0.03739202	
16.478	0.3739202	3.739212E-09	0.03739202	
16.48	0.3739202	3.739212E-09	0.03739202	
16.482	0.3739202	3.739212E-09	0.03739202	
16.484	0.3739202	3.739212E-09	0.03739202	
16.486	0.3739202	3.739212E-09	0.03739202	
16.488	0.3739202	3.739212E-09	0.03739202	
16.49	0.3739202	3.739212E-09	0.03739202	
16.492	0.3739202	3.739212E-09	0.03739202	
16.494	0.3739202	3.739212E-09	0.03739202	
16.496	0.3739202	3.739212E-09	0.03739202	
16.498	0.3739202	3.739212E-09	0.03739202	
16.5	0.3739202	3.739212E-09	0.03739202	
16.502	0.3739202	3.739212E-09	0.03739202	
16.504	0.3739202	3.739212E-09	0.03739202	
16.506	0.3739202	3.739212E-09	0.03739202	
16.508	0.3739202	3.739212E-09	0.03739202	
16.51	0.3739202	3.739212E-09	0.03739202	
16.512	0.3739202	3.739212E-09	0.03739202	
16.514	0.3739202	3.739212E-09	0.03739202	
16.516	0.3739202	3.739212E-09	0.03739202	
16.518	0.3739202	3.739212E-09	0.03739202	
16.52	0.3739202	3.739212E-09	0.03739202	
16.522	0.3739202	3.739212E-09	0.03739202	
16.524	0.3739202	3.739212E-09	0.03739202	
16.526	0.3739202	3.739212E-09	0.03739202	
16.528	0.3739202	3.739212E-09	0.03739202	
16.53	0.3739202	3.739212E-09	0.03739202	
16.532	0.3739202	3.739212E-09	0.03739202	
16.534	0.3739202	3.739212E-09	0.03739202	
16.536	0.3739202	3.739212E-09	0.03739202	
16.538	0.3739202	3.739212E-09	0.03739202	
16.54	0.3739202	3.739212E-09	0.03739202	
16.542	0.3739202	3.739212E-09	0.03739202	
16.544	0.3739202	3.739212E-09	0.03739202	
16.546	0.3739202	3.739212E-09	0.03739202	
16.548	0.3739202	3.739212E-09	0.03739202	
16.55	0.3739202	3.739212E-09	0.03739202	
16.552	0.3739202	3.739212E-09	0.03739202	
16.554	0.3739202	3.739212E-09	0.03739202	
16.556	0.3739202	3.739212E-09	0.03739202	
16.558	0.3739202	3.739212E-09	0.03739202	
16.56	0.3739202	3.739212E-09	0.03739202	
16.562	0.3739202	3.739212E-09	0.03739202	
16.564	0.3739202	3.739212E-09	0.03739202	
16.566	0.3739202	3.739212E-09	0.03739202	
16.568	0.3739202	3.739212E-09	0.03739202	
16.57	0.3739202	3.739212E-09	0.03739202	
16.572	0.3739202	3.739212E-09	0.03739202	
16.574	0.3739202	3.739212E-09	0.03739202	
16.576	0.3739202	3.739212E-09	0.03739202	
16.578	0.3739202	3.739212E-09	0.03739202	
16.58	0.3739202	3.739212E-09	0.03739202	
16.582	0.3739202	3.739212E-09	0.03739202	
16.584	0.3739202	3.739212E-09	0.03739202	
16.586	0.3739202	3.739212E-09	0.03739202	
16.588	0.3739202	3.739212E-09	0.03739202	
16.59	0.3739202	3.739212E-09	0.03739202	
16.592	0.3739202	3.739212E-09	0.03739202	
16.594	0.3739202	3.739212E-09	0.03739202	
16.596	0.3739202	3.739212E-09	0.03739202	
16.598	0.3739202	3.739212E-09	0.03739202	
16.6	0.3739202	3.739212E-09	0.03739202	
16.602	0.3739202	3.739212E-09	0.03739202	
16.604	0.3739202	3.739212E-09	0.03739202	
16.606	0.3739202	3.739212E-09	0.03739202	
16.608	0.3739202	3.739212E-09	0.03739202	
16.61	0.3739202	3.739212E-09	0.03739202	
16.612	0.3739202	3.739212E-09	0.03739202	
16.614	0.3739202	3.739212E-09	0.03739202	
16.616	0.3739202	3.739212E-09	0.03739202	
16.618	0.3739202	3.739212E-09	0.03739202	
16.62	0.3739202	3.739212E-09	0.03739202	
16.622	0.3739202	3.739212E-09	0.03739202	
16.624	0.3739202	3.739212E-09	0.03739202	
16.626	0.3739202	3.739212E-09	0.03739202	
16.628	0.3739202	3.739212E-09	0.03739202	
16.63	0.3739202	3.739212E-09	0.03739202	
16.632	0.3739202	3.739212E-09	0.03739202	
16.634	0.3739202	3.739212E-09	0.03739202	
16.636	0.3739202	3.739212E-09	0.03739202	
16.638	0.3739202	3.739212E-09	0.03739202	
16.64	0.3739202	3.739212E-09	0.03739202	
16.642	0.3739202	3.739212E-09	0.03739202	
16.644	0.3739202	3.739212E-09	0.03739202	
16.646	0.3739202	3.739212E-09	0.03739202	
16.648	0.3739202	3.739212E-09	0.03739202	
16.65	0.3739202	3.739212E-09	0.03739202	
16.652	0.3739202	3.739212E-09	0.03739202	
16.654	0.3739202	3.739212E-09	0.03739202	
16.656	0.3739202	3.739212E-09	0.03739202	
16.658	0.3739202	3.739212E-09	0.03739202	
16.66	0.3739202	3.739212E-09	0.03739202	
16.662	0.3739202	3.739212E-09	0.03739202	
16.664	0.3739202	3.739212E-09	0.03739202	
16.666	0.3739202	3.739212E-09	0.03739202	
16.668	0.3739202	3.739212E-09	0.03739202	
16.67	0.3739202	3.739212E-09	0.03739202	
16.672	0.3739202	3.739212E-09	0.03739202	
16.674	0.3739202	3.739212E-09	0.03739202	
16.676	0.3739202	3.739212E-09	0.03739202	
16.678	0.3739202	3.739212E-09	0.03739202	
16.68	0.3739202	3.739212E-09	0.03739202	
16.682	0.3739202	3.739212E-09	0.03739202	
16.684	0.3739202	3.739212E-09	0.03739202	
16.686	0.3739202	3.739212E-09	0.03739202	
16.688	0.3739202	3.739212E-09	0.03739202	
16.69	0.3739202	3.739212E-09	0.03739202	
16.692	0.3739202	3.739212E-09	0.03739202	
16.694	0.3739202	3.739212E-09	0.03739202	
16.696	0.3739202	3.739212E-09	0.03739202	
16.698	0.3739202	3.739212E-09	0.03739202	
16.7	0.3739202	3.739212E-09	0.03739202	
16.702	0.3739202	3.739212E-09	0.03739202	
16.704	0.3739202	3.739212E-09	0.03739202	
16.706	0.3739202	3.739212E-09	0.03739202	
16.708	0.3739202	3.739212E-09	0.03739202	
16.71	0.3739202	3.739212E-09	0.03739202	
16.712	0.3739202	3.739212E-09	0.03739202	
16.714	0.3739202	3.739212E-09	0.03739202	
16.716	0.3739202	3.739212E-09	0.03739202	
16.718	0.3739202	3.739212E-09	0.03739202	
16.72	0.3739202	3.739212E-09	0.03739202	
16.722	0.3739202	3.739212E-09	0.03739202	
16.724	0.3739202	3.739212E-09	0.03739202	
16.726	0.3739202	3.739212E-09	0.03739202	
16.728	0.3664418	0	0.03664418	
16.73	0.359113	0	0.0359113	
16.732	0.3519307	0	0.03519307	
16.734	0.3448921	0	0.03448921	
16.736	0.3379943	0	0.03379943	
16.738	0.3312344	0	0.03312344	
16.74	0.3246097	0	0.03246097	
16.742	0.3181175	0	0.03181175	
16.744	0.3117552	0	0.03117552	
16.746	0.3055201	0	0.03055201	
16.748	0.2994097	0	0.02994096	
16.75	0.2934214	0	0.02934214	
16.752	0.287553	0	0.0287553	
16.754	0.2818019	0	0.0281802	
16.756	0.2761659	0	0.02761659	
16.758	0.2706426	0	0.02706426	
16.76	0.2652297	0	0.02652297	
16.762	0.2599252	0	0.02599251	
16.764	0.2547266	0	0.02547266	
16.766	0.2496321	0	0.02496321	
16.768	0.2446395	0	0.02446395	
16.77	0.2397467	0	0.02397467	
16.772	0.2349517	0	0.02349517	
16.774	0.2302527	0	0.02302527	
16.776	0.2256476	0	0.02256476	
16.778	0.2211347	0	0.02211347	
16.78	0.216712	0	0.0216712	
16.782	0.2123777	0	0.02123777	
16.784	0.2081302	0	0.02081302	
16.786	0.2039676	0	0.02039676	
16.788	0.1998882	0	0.01998882	
16.79	0.1958905	0	0.01958905	
16.792	0.1919726	0	0.01919726	
16.794	0.1881332	0	0.01881332	
16.796	0.1843705	0	0.01843705	
16.798	0.1806831	0	0.01806831	
16.8	0.1770695	0	0.01770695	
16.802	0.1735281	0	0.01735281	
16.804	0.1700575	0	0.01700575	
16.806	0.1666564	0	0.01666564	
16.808	0.1633233	0	0.01633232	
16.81	0.1600568	0	0.01600568	
16.812	0.1568556	0	0.01568556	
16.814	0.1537185	0	0.01537185	
16.816	0.1506442	0	0.01506442	
16.818	0.1476313	0	0.01476313	
16.82	0.1446786	0	0.01446786	
16.822	0.1417851	0	0.01417851	
16.824	0.1389494	0	0.01389494	
16.826	0.1361704	0	0.01361704	
16.828	0.133447	0	0.0133447	
16.83	0.130778	0	0.0130778	
16.832	0.1281625	0	0.01281625	
16.834	0.1255992	0	0.01255992	
16.836	0.1230872	0	0.01230872	
16.838	0.1206255	0	0.01206255	
16.84	0.118213	0	0.0118213	
16.842	0.1158487	0	0.01158487	
16.844	0.1135318	0	0.01135318	
16.846	0.1112611	0	0.01112611	
16.848	0.1090359	0	0.01090359	
16.85	0.1068552	0	0.01068552	
16.852	0.1047181	0	0.01047181	
16.854	0.1026237	0	0.01026237	
16.856	0.1005712	0	0.01005712	
16.858	0.09855981	0	0.009855981	
16.86	0.09658861	0	0.009658861	
16.862	0.09465684	0	0.009465684	
16.864	0.09276371	0	0.009276371	
16.866	0.09090842	0	0.009090843	
16.868	0.08909026	0	0.008909026	
16.87	0.08730845	0	0.008730846	
16.872	0.08556229	0	0.008556229	
16.874	0.08385104	0	0.008385104	
16.876	0.08217402	0	0.008217402	
16.878	0.08053054	0	0.008053054	
16.88	0.07891993	0	0.007891993	
16.882	0.07734153	0	0.007734153	
16.884	0.0757947	0	0.00757947	
16.886	0.0742788	0	0.007427881	
16.888	0.07279323	0	0.007279323	
16.89	0.07133736	0	0.007133736	
