Time	4FF	3FF	
5.7624	0	0.1977488	
5.7648	0	0.1961057	
5.7672	0	0.1996435	
5.7696	0	0.2006249	
5.772	0	0.1997716	
5.7744	0	0.1985547	
5.7768	0	0.2024031	
5.7792	0	0.2016207	
5.7816	0	0.2050948	
5.784	0	0.2033494	
5.7864	0	0.2055191	
5.7888	0	0.2068096	
5.7912	0	0.2036401	
5.7936	0	0.2021933	
5.796	0	0.1998127	
5.7984	0	0.2025286	
5.8008	0	0.2035692	
5.8032	0	0.2013163	
5.8056	0	0.1999863	
5.808	0	0.2002332	
5.8104	0	0.2008259	
5.8128	0	0.2037591	
5.8152	0	0.2011248	
5.8176	0	0.2016192	
5.82	0	0.2032757	
5.8224	0	0.2042666	
5.8248	0	0.206676	
5.8272	0	0.205403	
5.8296	0	0.204704	
5.832	0	0.2037883	
5.8344	0	0.2034249	
5.8368	0	0.2066526	
5.8392	0	0.2096358	
5.8416	0	0.2067952	
5.844	0	0.2081332	
5.8464	0	0.2102954	
5.8488	0	0.2082633	
5.8512	0	0.2115388	
5.8536	0	0.2101632	
5.856	0	0.2132598	
5.8584	0	0.2100027	
5.8608	0	0.2095857	
5.8632	0	0.2111021	
5.8656	0	0.2126648	
5.868	0	0.2138522	
5.8704	0	0.215253	
5.8728	0	0.2150033	
5.8752	0	0.2149951	
5.8776	0	0.2117299	
5.88	0	0.2136337	
5.8824	0	0.2122201	
5.8848	0	0.2118396	
5.8872	0	0.2137891	
5.8896	0	0.2136204	
5.892	0	0.2114899	
5.8944	0	0.2087562	
5.8968	0	0.2094162	
5.8992	0	0.2105212	
5.9016	0	0.2138617	
5.904	0	0.2126776	
5.9064	0	0.1988386	
5.9088	0	0.1853138	
5.9112	0	0.1794548	
5.9136	0	0.169301	
5.916	0	0.1588331	
5.9184	0	0.150056	
5.9208	0	0.1389295	
5.9232	0	0.1287601	
5.9256	0	0.1248294	
5.928	0	0.1209884	
5.9304	0	0.1103366	
5.9328	0	0.1024381	
5.9352	0	0.09765268	
5.9376	0	0.08920108	
5.94	0	0.08090142	
5.9424	0	0.07672035	
5.9448	0	0.07155913	
5.9472	0	0.06571321	
5.9496	0	0.05741683	
5.952	0	0.05022033	
5.9544	0	0.04526326	
5.9568	0	0.0421907	
5.9592	0	0.03498481	
5.9616	0	0.03076302	
5.964	0	0.02640208	
5.9664	0	0.01841578	
5.9688	0	0.01640375	
5.9712	0	0.009283553	
5.9736	0	0.007908241	
5.976	0	0	
5.9784	0	0	
5.9808	0	0	
5.9832	0.007087518	0	
5.9856	0.01107252	0	
5.988	0.01822257	0	
5.9904	0.02645768	0	
5.9928	0.02938445	0	
5.9952	0.03465105	0	
5.9976	0.03616165	0	
6	0.03712028	0	
6.0024	0.04111131	0	
6.0048	0.0447941	0	
6.0072	0.05001453	0	
6.0096	0.05314562	0	
6.012	0.05461049	0	
6.0144	0.06118973	0	
6.0168	0.06562892	0	
6.0192	0.07013535	0	
6.0216	0.07260809	0	
6.024	0.07385513	0	
6.0264	0.07932202	0	
6.0288	0.08304252	0	
6.0312	0.08659145	0	
6.0336	0.08645304	0	
6.036	0.08851849	0	
6.0384	0.09282555	0	
6.0408	0.093833	0	
6.0432	0.09627591	0	
6.0456	0.09766004	0	
6.048	0.09667671	0	
6.0504	0.09941574	0	
6.0528	0.1005554	0	
6.0552	0.1034595	0	
6.0576	0.1065237	0	
6.06	0.110141	0	
6.0624	0.1100562	0	
6.0648	0.1096334	0	
6.0672	0.1135756	0	
6.0696	0.1166686	0	
6.072	0.1214982	0	
6.0744	0.1263484	0	
6.0768	0.1259319	0	
6.0792	0.1295028	0	
6.0816	0.1288153	0	
6.084	0.1304235	0	
6.0864	0.1305666	0	
6.0888	0.1347965	0	
6.0912	0.1326997	0	
6.0936	0.1322209	0	
6.096	0.1326841	0	
6.0984	0.137522	0	
6.1008	0.1367682	0	
6.1032	0.1417506	0	
6.1056	0.1461797	0	
6.108	0.1469124	0	
6.1104	0.1473723	0	
6.1128	0.1508806	0	
6.1152	0.1526429	0	
6.1176	0.1521125	0	
6.12	0.150099	0	
6.1224	0.155045	0	
6.1248	0.1574594	0	
6.1272	0.157241	0	
6.1296	0.1546847	0	
6.132	0.1546738	0	
6.1344	0.15596	0	
6.1368	0.1595647	0	
6.1392	0.158673	0	
6.1416	0.1570996	0	
6.144	0.1544532	0	
6.1464	0.1590458	0	
6.1488	0.156223	0	
6.1512	0.1578684	0	
6.1536	0.156572	0	
6.156	0.1588832	0	
6.1584	0.1620593	0	
6.1608	0.1653789	0	
6.1632	0.1622955	0	
6.1656	0.1662395	0	
6.168	0.1645083	0	
6.1704	0.1676822	0	
6.1728	0.1651881	0	
6.1752	0.1643077	0	
6.1776	0.1627187	0	
6.18	0.1667129	0	
6.1824	0.1682757	0	
6.1848	0.1667722	0	
6.1872	0.1637903	0	
6.1896	0.1644561	0	
6.192	0.1641129	0	
6.1944	0.1617549	0	
6.1968	0.166183	0	
6.1992	0.1639512	0	
6.2016	0.1616567	0	
6.204	0.1650558	0	
6.2064	0.1630707	0	
6.2088	0.1656881	0	
6.2112	0.1680488	0	
6.2136	0.1696041	0	
6.216	0.1695188	0	
6.2184	0.1688959	0	
6.2208	0.1735837	0	
6.2232	0.1766786	0	
6.2256	0.180023	0	
6.228	0.1788296	0	
6.2304	0.1787301	0	
6.2328	0.1771788	0	
6.2352	0.1800192	0	
6.2376	0.1819396	0	
6.24	0.180017	0	
6.2424	0.1795654	0	
6.2448	0.1765446	0	
6.2472	0.179704	0	
6.2496	0.1792412	0	
6.252	0.1767977	0	
6.2544	0.1803656	0	
6.2568	0.1809226	0	
6.2592	0.1799797	0	
6.2616	0.1772879	0	
6.264	0.178563	0	
6.2664	0.1828793	0	
6.2688	0.1830589	0	
6.2712	0.1850215	0	
6.2736	0.1876689	0	
6.276	0.1909196	0	
6.2784	0.1934022	0	
6.2808	0.1935427	0	
6.2832	0.1934912	0	
6.2856	0.1908312	0	
6.288	0.1896225	0	
6.2904	0.1929354	0	
6.2928	0.1928028	0	
6.2952	0.193323	0	
6.2976	0.1908459	0	
6.3	0.1945545	0	
6.3024	0.1953782	0	
6.3048	0.1980999	0	
6.3072	0.1999777	0	
6.3096	0.1981188	0	
6.312	0.197036	0	
6.3144	0.2005583	0	
6.3168	0.2039187	0	
6.3192	0.2029961	0	
6.3216	0.2037317	0	
6.324	0.2024515	0	
6.3264	0.2013693	0	
6.3288	0.2038258	0	
6.3312	0.2057586	0	
6.3336	0.2034321	0	
6.336	0.2066851	0	
6.3384	0.2068701	0	
6.3408	0.2048261	0	
6.3432	0.2054387	0	
6.3456	0.2043353	0	
6.348	0.2080866	0	
6.3504	0.2058658	0	
6.3528	0.2087384	0	
6.3552	0.2072023	0	
6.3576	0.210694	0	
6.36	0.2111993	0	
6.3624	0.2110677	0	
6.3648	0.2079883	0	
6.3672	0.2060369	0	
6.3696	0.206207	0	
6.372	0.2024159	0	
6.3744	0.2060667	0	
6.3768	0.2060712	0	
6.3792	0.2082549	0	
6.3816	0.211017	0	
6.384	0.208195	0	
6.3864	0.2052087	0	
6.3888	0.2051533	0	
6.3912	0.2010901	0	
6.3936	0.2033022	0	
6.396	0.2026007	0	
6.3984	0.2062368	0	
6.4008	0.2025003	0	
6.4032	0.2010794	0	
6.4056	0.2016694	0	
6.408	0.2017659	0	
6.4104	0.2004224	0	
6.4128	0.1980558	0	
6.4152	0.1989157	0	
6.4176	0.1949583	0	
6.42	0.1970054	0	
6.4224	0.1937461	0	
6.4248	0.1923956	0	
6.4272	0.19415	0	
6.4296	0.1975449	0	
6.432	0.1994011	0	
6.4344	0.2011664	0	
6.4368	0.1997907	0	
6.4392	0.2017004	0	
6.4416	0.1994595	0	
6.444	0.1965062	0	
6.4464	0.1977204	0	
6.4488	0.195651	0	
6.4512	0.1958182	0	
6.4536	0.1949622	0	
6.456	0.1975024	0	
6.4584	0.1969779	0	
6.4608	0.2009058	0	
6.4632	0.1981597	0	
6.4656	0.1959817	0	
6.468	0.1989086	0	
6.4704	0.201565	0	
6.4728	0.2051876	0	
6.4752	0.2038412	0	
6.4776	0.2043999	0	
6.48	0.2020311	0	
6.4824	0.2051376	0	
6.4848	0.2083628	0	
6.4872	0.2063847	0	
6.4896	0.2098787	0	
6.492	0.2057436	0	
6.4944	0.2027018	0	
6.4968	0.2047412	0	
6.4992	0.2045672	0	
6.5016	0.2071209	0	
6.504	0.2082166	0	
6.5064	0.2089155	0	
6.5088	0.205707	0	
6.5112	0.2053887	0	
6.5136	0.2015887	0	
6.516	0.1988901	0	
6.5184	0.2013375	0	
6.5208	0.1978264	0	
6.5232	0.1967392	0	
6.5256	0.1950814	0	
6.528	0.1920361	0	
6.5304	0.1924221	0	
6.5328	0.1905628	0	
6.5352	0.1894237	0	
6.5376	0.1861609	0	
6.54	0.189809	0	
6.5424	0.1882268	0	
6.5448	0.1887459	0	
6.5472	0.1913345	0	
6.5496	0.1907945	0	
6.552	0.1876806	0	
6.5544	0.1866534	0	
6.5568	0.1893585	0	
6.5592	0.1882043	0	
6.5616	0.1895454	0	
6.564	0.1879735	0	
6.5664	0.1902383	0	
6.5688	0.1873564	0	
6.5712	0.1894725	0	
6.5736	0.1881581	0	
6.576	0.1922023	0	
6.5784	0.1908568	0	
6.5808	0.1912363	0	
6.5832	0.195254	0	
6.5856	0.1975387	0	
6.588	0.2006374	0	
6.5904	0.2000232	0	
6.5928	0.1987934	0	
6.5952	0.2010942	0	
6.5976	0.1985013	0	
6.6	0.1984185	0	
6.6024	0.2003141	0	
6.6048	0.2012334	0	
6.6072	0.2019492	0	
6.6096	0.2044264	0	
6.612	0.2059984	0	
6.6144	0.2085312	0	
6.6168	0.2107262	0	
6.6192	0.2076956	0	
6.6216	0.203703	0	
6.624	0.2027687	0	
6.6264	0.1999589	0	
6.6288	0.2010949	0	
6.6312	0.1984206	0	
6.6336	0.1963581	0	
6.636	0.1946848	0	
6.6384	0.1982477	0	
6.6408	0.19843	0	
6.6432	0.1998027	0	
6.6456	0.2027182	0	
6.648	0.2056781	0	
6.6504	0.2025813	0	
6.6528	0.2038147	0	
6.6552	0.2041305	0	
6.6576	0.2064251	0	
6.66	0.2073729	0	
6.6624	0.2089427	0	
6.6648	0.2093334	0	
6.6672	0.2118439	0	
6.6696	0.2099926	0	
6.672	0.2127744	0	
6.6744	0.216409	0	
6.6768	0.2143107	0	
6.6792	0.2159842	0	
6.6816	0.2136187	0	
6.684	0.2150239	0	
6.6864	0.2163233	0	
6.6888	0.2131882	0	
6.6912	0.2113881	0	
6.6936	0.2134835	0	
6.696	0.2129267	0	
6.6984	0.2099872	0	
6.7008	0.2108383	0	
6.7032	0.2072167	0	
6.7056	0.2061069	0	
6.708	0.2090983	0	
6.7104	0.2085287	0	
6.7128	0.2115112	0	
6.7152	0.2115809	0	
6.7176	0.2087254	0	
6.72	0.211293	0	
6.7224	0.2114841	0	
6.7248	0.2150234	0	
6.7272	0.2112864	0	
6.7296	0.212474	0	
6.732	0.2116051	0	
6.7344	0.2112519	0	
6.7368	0.211067	0	
6.7392	0.2126531	0	
6.7416	0.2114	0	
6.744	0.2121448	0	
6.7464	0.2103207	0	
6.7488	0.2115806	0	
6.7512	0.2150572	0	
6.7536	0.2172921	0	
6.756	0.213053	0	
6.7584	0.2098228	0	
6.7608	0.2108054	0	
6.7632	0.2115463	0	
6.7656	0.208617	0	
6.768	0.2069979	0	
6.7704	0.2049059	0	
6.7728	0.2043422	0	
6.7752	0.2062553	0	
6.7776	0.2058873	0	
6.78	0.2079482	0	
6.7824	0.204607	0	
6.7848	0.2040838	0	
6.7872	0.2043152	0	
6.7896	0.2064172	0	
6.792	0.2096446	0	
6.7944	0.210291	0	
6.7968	0.2107321	0	
6.7992	0.2093452	0	
6.8016	0.20853	0	
6.804	0.2054157	0	
6.8064	0.2078786	0	
6.8088	0.2076174	0	
6.8112	0.2042051	0	
6.8136	0.2025964	0	
6.816	0.1996972	0	
6.8184	0.2025302	0	
6.8208	0.2050392	0	
6.8232	0.2076696	0	
6.8256	0.2041909	0	
6.828	0.2071488	0	
6.8304	0.207083	0	
6.8328	0.2032223	0	
6.8352	0.2015356	0	
6.8376	0.2033921	0	
6.84	0.2071157	0	
6.8424	0.2093224	0	
6.8448	0.2081178	0	
6.8472	0.2065434	0	
6.8496	0.2053958	0	
6.852	0.2023535	0	
6.8544	0.1996459	0	
6.8568	0.1988016	0	
6.8592	0.1959077	0	
6.8616	0.1949792	0	
6.864	0.1919584	0	
6.8664	0.1956148	0	
6.8688	0.1930064	0	
6.8712	0.1898716	0	
6.8736	0.1862768	0	
6.876	0.1885898	0	
6.8784	0.1903238	0	
6.8808	0.1932916	0	
6.8832	0.195226	0	
6.8856	0.1977245	0	
6.888	0.1969587	0	
6.8904	0.1990957	0	
6.8928	0.2007305	0	
6.8952	0.1972826	0	
6.8976	0.1946363	0	
6.9	0.1910864	0	
6.9024	0.1925263	0	
6.9048	0.1921913	0	
6.9072	0.1892887	0	
6.9096	0.1872705	0	
6.912	0.1858204	0	
6.9144	0.188167	0	
6.9168	0.1846939	0	
6.9192	0.1878642	0	
6.9216	0.1889363	0	
6.924	0.1918835	0	
6.9264	0.1931376	0	
6.9288	0.1917877	0	
6.9312	0.1887018	0	
6.9336	0.1883951	0	
6.936	0.1902112	0	
6.9384	0.1900582	0	
6.9408	0.1863381	0	
6.9432	0.1893534	0	
6.9456	0.1868923	0	
6.948	0.1853423	0	
6.9504	0.182715	0	
6.9528	0.180302	0	
6.9552	0.1773504	0	
6.9576	0.1807688	0	
6.96	0.1838538	0	
6.9624	0.1863031	0	
6.9648	0.1829338	0	
6.9672	0.1845184	0	
6.9696	0.1848708	0	
6.972	0.187045	0	
6.9744	0.1853924	0	
6.9768	0.1893505	0	
6.9792	0.1875043	0	
6.9816	0.1858791	0	
6.984	0.1781037	0	
6.9864	0.1719021	0	
6.9888	0.158989	0	
6.9912	0.1541512	0	
6.9936	0.1429536	0	
6.996	0.132071	0	
6.9984	0.1203288	0	
7.0008	0.1103426	0	
7.0032	0.1012503	0	
7.0056	0.09285504	0	
7.008	0.08496	0	
7.0104	0.07665389	0	
7.0128	0.06869347	0	
7.0152	0.06193468	0	
7.0176	0.05239599	0	
7.02	0.0490384	0	
7.0224	0.04369143	0	
7.0248	0.03792121	0	
7.0272	0.03202893	0	
7.0296	0.02927535	0	
7.032	0.02764651	0	
7.0344	0.02193363	0	
7.0368	0.01362709	0	
7.0392	0.00827107	0	
7.0416	0.001478127	0	
7.044	0	0	
7.0464	0	0	
7.0488	0	0	
7.0512	0	0	
7.0536	0	0	
7.056	0	0	
7.0584	0	0	
7.0608	0	0	
7.0632	0	0	
7.0656	0	0	
7.068	0	0	
7.0704	0	0	
7.0728	0	0	
7.0752	0	0	
7.0776	0	0	
7.08	0	0	
7.0824	0	0	
7.0848	0	0	
7.0872	0	0	
7.0896	0	0	
7.092	0	0	
7.0944	0	0	
7.0968	0	0	
7.0992	0	0	
7.1016	0	0	
7.104	0	0	
7.1064	0	0	
7.1088	0	0	
7.1112	0	0	
7.1136	0	0	
7.116	0	0	
7.1184	0	0	
7.1208	0	0	
7.1232	0	0	
7.1256	0	0	
7.128	0	0	
7.1304	0	0	
7.1328	0	0	
7.1352	0	0	
7.1376	0	0	
7.14	0	0	
7.1424	0	0	
7.1448	0	0	
7.1472	0	0	
7.1496	0	0	
7.152	0	0	
7.1544	0	0	
7.1568	0	0	
7.1592	0	0	
7.1616	0	0	
7.164	0	0	
7.1664	0	0	
7.1688	0	0	
7.1712	0	0	
7.1736	0	0	
7.176	0	0	
7.1784	0	0	
7.1808	0	0	
7.1832	0	0	
7.1856	0	0	
7.188	0	0	
7.1904	0	0	
7.1928	0	0	
7.1952	0	0	
7.1976	0	0	
7.2	0	0	
7.2024	0	0	
7.2048	0	0	
7.2072	0	0	
7.2096	0	0	
7.212	0	0	
7.2144	0	0	
7.2168	0	0	
7.2192	0	0	
7.2216	0	0	
7.224	0	0	
7.2264	0	0	
7.2288	0	0	
7.2312	0	0	
7.2336	0	0	
7.236	0	0	
7.2384	0	0	
7.2408	0	0	
7.2432	0	0	
7.2456	0	0	
7.248	0	0	
7.2504	0	0	
7.2528	0	0	
7.2552	0	0	
7.2576	0	0	
7.26	0	0	
7.2624	0	0	
7.2648	0	0	
7.2672	0	0	
7.2696	0	0	
7.272	0	0	
7.2744	0	0	
7.2768	0	0	
7.2792	0	0	
7.2816	0	0	
7.284	0	0	
7.2864	0	0	
7.2888	0	0	
7.2912	0	0	
7.2936	0	0	
7.296	0	0	
7.2984	0	0	
7.3008	0	0	
7.3032	0	0	
7.3056	0	0	
7.308	0	0	
7.3104	0	0	
7.3128	0	0	
7.3152	0	0	
7.3176	0	0	
7.32	0	0	
7.3224	0	0	
7.3248	0	0	
7.3272	0	0	
7.3296	0	0	
7.332	0	0	
7.3344	0	0	
7.3368	0	0	
7.3392	0	0	
7.3416	0	0	
7.344	0	0	
7.3464	0	0	
7.3488	0	0	
7.3512	0	0	
7.3536	0	0	
7.356	0	0	
7.3584	0	0	
7.3608	0	0	
7.3632	0	0	
7.3656	0	0	
7.368	0	0	
7.3704	0	0	
7.3728	0	0	
7.3752	0	0	
7.3776	0	0	
7.38	0	0	
7.3824	0	0	
7.3848	0	0	
7.3872	0	0	
7.3896	0	0	
7.392	0	0	
7.3944	0	0	
7.3968	0	0	
7.3992	0	0	
7.4016	0	0	
7.404	0	0	
7.4064	0	0	
7.4088	0	0	
7.4112	0	0	
7.4136	0	0	
7.416	0	0	
7.4184	0	0	
7.4208	0	0	
7.4232	0	0	
7.4256	0	0	
7.428	0	0	
7.4304	0	0	
7.4328	0	0	
7.4352	0	0	
7.4376	0	0	
7.44	0	0	
7.4424	0	0	
7.4448	0	0	
7.4472	0	0	
7.4496	0	0	
7.452	0	0	
7.4544	0	0	
7.4568	0	0	
7.4592	0	0	
7.4616	0	0	
7.464	0	0	
7.4664	0	0	
7.4688	0	0	
7.4712	0	0	
7.4736	0	0	
7.476	0	0	
7.4784	0	0	
7.4808	0	0	
7.4832	0	0	
7.4856	0	0	
7.488	0	0	
7.4904	0	0	
7.4928	0	0	
7.4952	0	0	
7.4976	0	0	
7.5	0	0	
7.5024	0	0	
7.5048	0	0	
7.5072	0	0	
7.5096	0	0	
7.512	0	0	
7.5144	0	0	
7.5168	0	0	
7.5192	0	0	
7.5216	0	0	
7.524	0	0	
7.5264	0	0	
7.5288	0	0	
7.5312	0	0	
7.5336	0	0	
7.536	0	0	
7.5384	0	0	
7.5408	0	0	
7.5432	0	0	
7.5456	0	0	
7.548	0	0	
7.5504	0	0	
7.5528	0	0	
7.5552	0	0	
7.5576	0	0	
7.56	0	0	
7.5624	0	0	
7.5648	0	0	
7.5672	0	0	
7.5696	0	0	
7.572	0	0	
7.5744	0	0	
7.5768	0	0	
7.5792	0	0	
7.5816	0	0	
7.584	0	0	
7.5864	0	0	
7.5888	0	0	
7.5912	0	0	
7.5936	0	0	
7.596	0	0	
7.5984	0	0	
7.6008	0	0	
7.6032	0	0	
7.6056	0	0	
7.608	0	0	
7.6104	0	0	
7.6128	0	0	
7.6152	0	0	
7.6176	0	0	
7.62	0	0	
7.6224	0	0	
7.6248	0	0	
7.6272	0	0	
7.6296	0	0	
7.632	0	0	
7.6344	0	0	
7.6368	0	0	
7.6392	0	0	
7.6416	0	0	
7.644	0	0	
7.6464	0	0	
7.6488	0	0	
7.6512	0	0	
7.6536	0	0	
7.656	0	0	
7.6584	0	0	
7.6608	0	0	
7.6632	0	0	
7.6656	0	0	
7.668	0	0	
7.6704	0	0	
7.6728	0	0	
7.6752	0	0	
7.6776	0	0	
7.68	0	0	
7.6824	0	0	
7.6848	0	0	
7.6872	0	0	
7.6896	0	0	
7.692	0	0	
7.6944	0	0	
7.6968	0	0	
7.6992	0	0	
7.7016	0	0	
7.704	0	0	
7.7064	0	0	
7.7088	0	0	
7.7112	0	0	
7.7136	0	0	
7.716	0	0	
7.7184	0	0	
7.7208	0	0	
7.7232	0	0	
7.7256	0	0	
7.728	0	0	
7.7304	0	0	
7.7328	0	0	
7.7352	0	0	
7.7376	0	0	
7.74	0	0	
7.7424	0	0	
7.7448	0	0	
7.7472	0	0	
7.7496	0	0	
7.752	0	0	
7.7544	0	0	
7.7568	0	0	
7.7592	0	0	
7.7616	0	0	
7.764	0	0	
7.7664	0	0	
7.7688	0	0	
7.7712	0	0	
7.7736	0	0	
7.776	0	0	
7.7784	0	0	
7.7808	0	0	
7.7832	0	0	
7.7856	0	0	
7.788	0	0	
7.7904	0	0	
7.7928	0	0	
7.7952	0	0	
7.7976	0	0	
7.8	0	0	
7.8024	0	0	
7.8048	0	0	
7.8072	0	0	
7.8096	0	0	
7.812	0	0	
7.8144	0	0	
7.8168	0	0	
7.8192	0	0	
7.8216	0	0	
7.824	0	0	
7.8264	0	0	
7.8288	0	0	
7.8312	0	0	
7.8336	0	0	
7.836	0	0	
7.8384	0	0	
7.8408	0	0	
7.8432	0	0	
7.8456	0	0	
7.848	0	0	
7.8504	0	0	
7.8528	0	0	
7.8552	0	0	
7.8576	0	0	
7.86	0	0	
7.8624	0	0	
7.8648	0	0	
7.8672	0	0	
7.8696	0	0	
7.872	0	0	
7.8744	0	0	
7.8768	0	0	
7.8792	0	0	
7.8816	0	0	
7.884	0	0	
7.8864	0	0	
7.8888	0	0	
7.8912	0	0	
7.8936	0	0	
7.896	0	0	
7.8984	0	0	
7.9008	0	0	
7.9032	0	0	
7.9056	0	0	
7.908	0	0	
7.9104	0	0	
7.9128	0	0	
7.9152	0	0	
7.9176	0	0	
7.92	0	0	
7.9224	0	0	
7.9248	0	0	
7.9272	0	0	
7.9296	0	0	
7.932	0	0	
7.9344	0	0	
7.9368	0	0	
7.9392	0	0	
7.9416	0	0	
7.944	0	0	
7.9464	0	0	
7.9488	0	0	
7.9512	0	0	
7.9536	0	0	
7.956	0	0	
7.9584	0	0	
7.9608	0	0	
7.9632	0	0	
7.9656	0	0	
7.968	0	0.002395207	
7.9704	0	0.004489961	
7.9728	0	0.01136127	
7.9752	0	0.0137739	
7.9776	0	0.01543059	
7.98	0	0.01586206	
7.9824	0	0.02069093	
7.9848	0	0.02602499	
7.9872	0	0.02791891	
7.9896	0	0.03025027	
7.992	0	0.03042588	
7.9944	0	0.03430742	
7.9968	0	0.03908992	
7.9992	0	0.03897597	
8.0016	0	0.04469741	
8.004	0	0.05171459	
8.0064	0	0.05648527	
8.0088	0	0.05598716	
8.0112	0	0.06231893	
8.013599	0	0.06556721	
8.016	0	0.06834931	
8.0184	0	0.06975926	
8.0208	0	0.07492038	
8.0232	0	0.07395135	
8.025599	0	0.07664613	
8.028	0	0.0795266	
8.030399	0	0.08210181	
8.0328	0	0.08327891	
8.0352	0	0.08853722	
8.0376	0	0.09173864	
8.04	0	0.09697856	
8.042399	0	0.09946448	
8.0448	0	0.1049553	
8.0472	0	0.1061483	
8.0496	0	0.1049678	
8.052	0	0.1087647	
8.054399	0	0.1091582	
8.0568	0	0.1073625	
8.059199	0	0.1100276	
8.0616	0	0.1086248	
8.064	0	0.1135382	
8.0664	0	0.1130354	
8.0688	0	0.1144158	
8.071199	0	0.1161651	
8.0736	0	0.1212049	
8.076	0	0.1216138	
8.0784	0	0.121849	
8.0808	0	0.1231602	
8.0832	0	0.1267859	
8.0856	0	0.1256882	
8.087999	0	0.1255741	
8.0904	0	0.1257399	
8.0928	0	0.1244063	
8.0952	0	0.1284061	
8.0976	0	0.1288256	
8.099999	0	0.1290841	
8.1024	0	0.1282726	
8.1048	0	0.1270587	
8.1072	0	0.1288202	
8.1096	0	0.1295529	
8.112	0	0.1279954	
8.1144	0	0.1280229	
8.116799	0	0.1317263	
8.1192	0	0.1357566	
8.1216	0	0.1377057	
8.124	0	0.1431259	
8.1264	0	0.1470044	
8.128799	0	0.1495924	
8.1312	0	0.1503533	
8.1336	0	0.1525253	
8.136	0	0.1526288	
8.1384	0	0.1513961	
8.1408	0	0.1557927	
8.1432	0	0.1582509	
8.145599	0	0.1590542	
8.148	0	0.1636729	
8.1504	0	0.1607533	
8.1528	0	0.1598298	
8.1552	0	0.1574528	
8.157599	0	0.1552088	
8.16	0	0.1554178	
8.1624	0	0.1584978	
8.1648	0	0.1595722	
8.1672	0	0.1620575	
8.1696	0	0.159768	
8.172	0	0.1604538	
8.174399	0	0.1577916	
8.1768	0	0.1601596	
8.1792	0	0.1586184	
8.1816	0	0.1614386	
8.184	0	0.1651573	
8.186399	0	0.1661485	
8.1888	0	0.1698169	
8.1912	0	0.1736006	
8.1936	0	0.174173	
8.196	0	0.1724797	
8.1984	0	0.1771028	
8.2008	0	0.1761329	
8.203199	0	0.1785984	
8.2056	0	0.183012	
8.208	0	0.1797895	
8.2104	0	0.1764572	
8.2128	0	0.1785616	
8.215199	0	0.1784779	
8.2176	0	0.1758212	
8.22	0	0.1772542	
8.2224	0	0.1778039	
8.2248	0	0.1817859	
8.2272	0	0.180576	
8.2296	0	0.1846424	
8.231999	0	0.1822259	
8.2344	0	0.1815215	
8.2368	0	0.1834427	
8.2392	0	0.1864645	
8.2416	0	0.1900534	
8.243999	0	0.1874183	
8.2464	0	0.1852894	
8.248799	0	0.1877916	
8.2512	0	0.1845046	
8.2536	0	0.1830823	
8.256	0	0.1845133	
8.2584	0	0.1882748	
8.260799	0	0.1851534	
8.2632	0	0.184171	
8.2656	0	0.1880181	
8.268	0	0.188195	
8.2704	0	0.1921134	
8.272799	0	0.1920101	
8.2752	0	0.1896145	
8.277599	0	0.1894072	
8.28	0	0.1918885	
8.2824	0	0.1957779	
8.2848	0	0.196528	
8.2872	0	0.1934424	
8.289599	0	0.1966362	
8.292	0	0.1939348	
8.2944	0	0.1909134	
8.2968	0	0.1947863	
8.2992	0	0.1962948	
8.3016	0	0.1986666	
8.304	0	0.1948211	
8.306399	0	0.1965909	
8.3088	0	0.1945552	
8.3112	0	0.192954	
8.3136	0	0.1916751	
8.316	0	0.1937008	
8.318399	0	0.1925682	
8.3208	0	0.1959339	
8.3232	0	0.1939591	
8.3256	0	0.1955581	
8.328	0	0.194476	
8.3304	0	0.1939359	
8.3328	0	0.1965913	
8.335199	0	0.1979937	
8.3376	0	0.1948413	
8.34	0	0.1915569	
8.3424	0	0.1952358	
8.3448	0	0.1956729	
8.347199	0	0.1996576	
8.3496	0	0.2021628	
8.352	0	0.1984162	
8.3544	0	0.2005228	
8.3568	0	0.1979365	
8.3592	0	0.1963621	
8.3616	0	0.1984123	
8.363999	0	0.1950975	
8.3664	0	0.1948616	
8.3688	0	0.1940409	
8.3712	0	0.1930521	
8.3736	0	0.1910336	
8.375999	0	0.1943554	
8.3784	0	0.1982101	
8.3808	0	0.1958686	
8.3832	0	0.1973009	
8.3856	0	0.1938936	
8.388	0	0.1932845	
8.3904	0	0.1970434	
8.392799	0	0.200798	
8.3952	0	0.1990947	
8.3976	0	0.1983792	
8.4	0	0.1959602	
8.4024	0	0.1997069	
8.404799	0	0.19928	
8.4072	0	0.1971246	
8.4096	0	0.1963874	
8.412	0	0.1936001	
8.4144	0	0.190307	
8.4168	0	0.1893651	
8.4192	0	0.1894441	
8.421599	0	0.1914997	
8.424	0	0.1932756	
8.4264	0	0.1951171	
8.4288	0	0.1961459	
8.4312	0	0.1952346	
8.433599	0	0.1936697	
8.436	0	0.1935154	
8.438399	0	0.1901227	
8.4408	0	0.1922756	
8.4432	0	0.195779	
8.4456	0	0.1945234	
8.448	0	0.1958304	
8.450399	0	0.1975496	
8.4528	0	0.1952021	
8.4552	0	0.1914069	
8.4576	0	0.1890882	
8.46	0	0.1932851	
8.462399	0	0.1950764	
8.4648	0	0.1953913	
8.467199	0	0.1919253	
8.4696	0	0.1957874	
8.472	0	0.193906	
