TestName,RootRotX,RootRotY,RootRotZ,RootOrientation,ChildRotX,ChildRotY,ChildRotZ,ChildOrientation,RootX,RootY,RootZ,Child1X,Child1Y,Child1Z,Child2X,Child2Y,Child2Z,DataPrefix
BodyBoxRotationTest,-80,0,0,"1,0,0,0,0,0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1",160,-80,80,"0.0301537,0.1710101,0.9848077,0,0.8669276,-0.494883,0.0593912,0,0.4975211,0.8519661,-0.163176,0,0,0,0,1",0.050000001,0.057922799,-0.040557977,0.019730121,-0.108436525,0.004839042,-0.099752106,-0.155128106,0.109928966,Root_-80_0_0_Child_80160_-80_80_
BodyBoxRotationTest,-80,0,0,"1,0,0,0,0,0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1",160,-80,160,"-0.163176,0.0593912,0.9848077,0,0.637905,0.7678216,0.0593912,0,-0.7526293,0.637905,-0.163176,0,0,0,0,1",0.050000001,0.057922799,-0.040557977,-0.063895009,-0.100300901,-0.041300412,0.025262928,-0.151410982,0.088848054,Root_-80_0_0_Child_160160_-80_160_
BodyBoxRotationTest,-80,0,0,"1,0,0,0,0,0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1",160,0,0,"1,0,0,0,0,-0.9396926,0.3420202,0,0,-0.3420202,-0.9396926,0,0,0,0,1",0.050000001,0.057922799,-0.040557977,0,-0.196961537,0.081115954,-0.050000001,-0.057922788,0.005828336,Root_-80_0_0_Child_0160_0_0_
BodyBoxRotationTest,-80,0,0,"1,0,0,0,0,0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1",160,0,80,"0.1736482,0.9848077,0,0,0.9254165,-0.163176,0.3420202,0,0.3368241,-0.0593912,-0.9396926,0,0,0,0,1",0.050000001,0.057922799,-0.040557977,0.021794444,-0.179215088,-0.019529104,-0.08368241,-0.062830605,0.033661861,Root_-80_0_0_Child_80160_0_80_
BodyBoxRotationTest,-80,0,0,"1,0,0,0,0,0.1736482,-0.9848077,0,0,0.9848077,0.1736482,0,0,0,0,1",160,0,160,"-0.9396926,0.3420202,0,0,0.3213939,0.8830222,0.3420202,0,0.1169778,0.3213939,-0.9396926,0,0,0,0,1",0.050000001,0.057922799,-0.040557977,-0.075066052,-0.17240639,-0.058143206,-0.061697789,-0.069442861,0.071161859,Root_-80_0_0_Child_160160_0_160_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",0,-160,0,"-0.9396926,0,0.3420202,0,0,1,0,0,-0.3420202,0,-0.9396926,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.013066364,0.18376416,0.106928267,-0.055828121,0.04764067,0.022418944,Root_-80_80_-160_Child_00_-160_0_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",0,-160,80,"-0.163176,-0.9254165,0.3420202,0,-0.9848077,0.1736482,0,0,-0.0593912,-0.3368241,-0.9396926,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.115047775,0.165943787,0.121126354,-0.018519131,0.054995771,0.044492431,Root_-80_80_-160_Child_800_-160_80_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",0,-160,160,"0.8830222,-0.3213939,0.3420202,0,-0.3420202,-0.9396926,0,0,0.3213939,-0.1169778,-0.9396926,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.145984843,0.157358214,0.021685177,-0.033647187,0.053552199,0.08575204,Root_-80_80_-160_Child_1600_-160_160_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",0,-80,0,"0.1736482,0,0.9848077,0,0,1,0,0,-0.9848077,0,0.1736482,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.001440418,0.095973611,0.086405724,-0.085925832,0.153365284,-0.044240404,Root_-80_80_-160_Child_00_-80_0_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",0,-80,80,"0.0301537,0.1710101,0.9848077,0,-0.9848077,0.1736482,0,0,-0.1710101,-0.9698462,0.1736482,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.077756882,0.083212815,0.115788236,0.021501079,0.174543425,0.019317662,Root_-80_80_-160_Child_800_-80_80_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",0,-80,160,"-0.163176,0.0593912,0.9848077,0,-0.3420202,-0.9396926,0,0,0.9254165,-0.3368241,0.1736482,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.119100563,0.07363423,0.04472965,-0.022058399,0.170386866,0.138119936,Root_-80_80_-160_Child_1600_-80_160_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.01761272,0.098390549,-0.003015369,-0.084410429,0.24051939,0.050252467,Root_-80_80_-160_Child_00_0_0_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",0,0,80,"0.1736482,0.9848077,0,0,-0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,0.004855209,0.105104141,0.084811948,-0.084410422,0.24051939,0.050252464,Root_-80_80_-160_Child_800_0_80_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",0,0,160,"-0.9396926,0.3420202,0,0,-0.3420202,-0.9396926,0,0,0,0,1,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.076543592,0.091703355,0.122997962,-0.084410429,0.24051939,0.050252464,Root_-80_80_-160_Child_1600_0_160_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",80,-160,0,"-0.9396926,0,0.3420202,0,-0.3368241,0.1736482,-0.9254165,0,-0.0593912,-0.9848077,-0.163176,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.10184449,0.175988421,0.124858692,0.030707208,0.142318189,0.031069774,Root_-80_80_-160_Child_080_-160_0_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",80,-160,80,"-0.163176,-0.9254165,0.3420202,0,-0.229499,-0.3015533,-0.9254165,0,0.9595331,-0.229499,-0.163176,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.148690432,0.164900318,0.036683474,-0.025987882,0.135640413,0.14433077,Root_-80_80_-160_Child_8080_-160_80_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",80,-160,160,"0.8830222,-0.3213939,0.3420202,0,0.25712,-0.2783766,-0.9254165,0,0.3926336,0.9051036,-0.163176,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.071057819,0.176877886,-0.025942981,-0.145379692,0.113151945,0.107904911,Root_-80_80_-160_Child_16080_-160_160_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",80,-80,0,"0.1736482,0,0.9848077,0,-0.9698462,0.1736482,0.1710101,0,-0.1710101,-0.9848077,0.0301537,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.087833956,0.079821549,0.109617434,0.025480796,0.160677075,0.019494498,Root_-80_80_-160_Child_080_-80_0_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",80,-80,80,"0.0301537,0.1710101,0.9848077,0,-0.3394222,-0.9249584,0.1710101,0,0.9401506,-0.3394222,0.0301537,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.114570253,0.072697841,0.033339895,-0.019038448,0.156399667,0.139959201,Root_-80_80_-160_Child_8080_-80_80_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",80,-80,160,"-0.163176,0.0593912,0.9848077,0,0.8519661,-0.494883,0.1710101,0,0.4975211,0.8669276,0.0301537,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.045091707,0.083897322,-0.00704751,-0.143367335,0.133440062,0.116998516,Root_-80_80_-160_Child_16080_-80_160_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",80,0,0,"1,0,0,0,0,0.1736482,0.9848077,0,0,-0.9848077,0.1736482,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.104126327,0.075333431,0.012709863,0.02574395,0.175811261,0.035903018,Root_-80_80_-160_Child_080_0_0_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",80,0,80,"0.1736482,0.9848077,0,0,-0.1710101,0.0301537,0.9848077,0,0.9698462,-0.1710101,0.1736482,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.02356701,0.089362018,-8.73E-05,-0.037429791,0.167856261,0.145330995,Root_-80_80_-160_Child_8080_0_80_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",80,0,160,"-0.9396926,0.3420202,0,0,-0.0593912,-0.163176,0.9848077,0,0.3368241,0.9254165,0.1736482,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,0.002405289,0.096409999,0.078182362,-0.154194638,0.145618469,0.101740479,Root_-80_80_-160_Child_16080_0_160_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",160,-160,0,"-0.9396926,0,0.3420202,0,-0.1169778,-0.9396926,-0.3213939,0,0.3213939,-0.3420202,0.8830222,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.115051925,0.089056619,0.101794854,-0.043904196,0.236682758,0.076407425,Root_-80_80_-160_Child_0160_-160_0_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",160,-160,80,"-0.163176,-0.9254165,0.3420202,0,0.9051036,-0.2783766,-0.3213939,0,0.3926336,0.25712,0.8830222,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.114045583,0.086327247,0.006858551,-0.100903191,0.227008492,0.093669064,Root_-80_80_-160_Child_80160_-160_80_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",160,-160,160,"0.8830222,-0.3213939,0.3420202,0,0.4313171,0.8430134,-0.3213939,0,-0.1850336,0.4313171,0.8830222,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.021800542,0.102350019,-0.00912528,-0.127239466,0.220641896,0.039758898,Root_-80_80_-160_Child_160160_-160_160_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",160,-80,0,"0.1736482,0,0.9848077,0,-0.3368241,-0.9396926,0.0593912,0,0.9254165,-0.3420202,-0.163176,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.127469108,0.08572273,0.028022414,-0.0156216,0.137334138,0.139046714,Root_-80_80_-160_Child_0160_-80_0_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",160,-80,80,"0.0301537,0.1710101,0.9848077,0,0.8669276,-0.494883,0.0593912,0,0.4975211,0.8519661,-0.163176,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.044785094,0.099095307,-0.018590083,-0.138509884,0.114670411,0.117325619,Root_-80_80_-160_Child_80160_-80_80_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",160,-80,160,"-0.163176,0.0593912,0.9848077,0,0.637905,0.7678216,0.0593912,0,-0.7526293,0.637905,-0.163176,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,0.014341274,0.111957788,0.055752564,-0.138129354,0.110853218,-0.009450826,Root_-80_80_-160_Child_160160_-80_160_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",160,0,0,"1,0,0,0,0,-0.9396926,0.3420202,0,0,-0.3420202,-0.9396926,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.142430872,0.157761499,0.014085645,-0.0170456,0.055436064,0.050252467,Root_-80_80_-160_Child_0160_0_0_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",160,0,80,"0.1736482,0.9848077,0,0,0.9254165,-0.163176,0.3420202,0,0.3368241,-0.0593912,-0.9396926,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,-0.046778958,0.173690587,-0.024854532,-0.038985617,0.052673336,0.088256419,Root_-80_80_-160_Child_80160_0_80_
BodyBoxRotationTest,-80,80,-160,"-0.163176,-0.0593912,-0.9848077,0,0.9707485,0.1685311,-0.1710101,0,0.1761272,-0.9839054,0.0301537,0,0,0,0,1",160,0,160,"-0.9396926,0.3420202,0,0,0.3213939,0.8830222,0.3420202,0,0.1169778,0.3213939,-0.9396926,0,0,0,0,1",0.049184989,-0.043738279,-0.056283206,0.007089186,0.186051309,0.063829161,-0.07953763,0.044950213,0.073117584,Root_-80_80_-160_Child_160160_0_160_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",0,-160,0,"-0.9396926,0,0.3420202,0,0,1,0,0,-0.3420202,0,-0.9396926,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.183241323,0.019042453,0.106928267,-0.056611355,-0.046707239,0.022418944,Root_-80_80_-80_Child_00_-160_0_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",0,-160,80,"-0.163176,-0.9254165,0.3420202,0,-0.9848077,0.1736482,0,0,-0.0593912,-0.3368241,-0.9396926,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.183400556,-0.084484115,0.121126354,-0.057376068,-0.008687871,0.044492431,Root_-80_80_-80_Child_800_-160_80_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",0,-160,160,"0.8830222,-0.3213939,0.3420202,0,-0.3420202,-0.9396926,0,0,0.3213939,-0.1169778,-0.9396926,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.180317611,-0.11644204,0.021685177,-0.058581401,-0.023836765,0.08575204,Root_-80_80_-80_Child_1600_-160_160_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",0,-80,0,"0.1736482,0,0.9848077,0,0,1,0,0,-0.9848077,0,0.1736482,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.094765685,0.015247109,0.086405724,-0.165956169,-0.057988811,-0.044240404,Root_-80_80_-80_Child_00_-80_0_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",0,-80,80,"0.0301537,0.1710101,0.9848077,0,-0.9848077,0.1736482,0,0,-0.1710101,-0.9698462,0.1736482,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.095450975,-0.062125821,0.115788236,-0.168158099,0.051483583,0.019317662,Root_-80_80_-80_Child_800_-80_80_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",0,-80,160,"-0.163176,0.0593912,0.9848077,0,-0.3420202,-0.9396926,0,0,0.9254165,-0.3368241,0.1736482,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.093197167,-0.104504719,0.04472965,-0.171628714,0.007864085,0.138119936,Root_-80_80_-80_Child_1600_-80_160_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",0,0,0,"1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.099954188,-0.000259802,-0.003015369,-0.251523107,-0.041362293,0.050252467,Root_-80_80_-80_Child_00_0_0_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",0,0,80,"0.1736482,0.9848077,0,0,-0.9848077,0.1736482,0,0,0,0,1,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.10266427,0.023032585,0.084811948,-0.251523107,-0.041362286,0.050252464,Root_-80_80_-80_Child_800_0_80_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",0,0,160,"-0.9396926,0.3420202,0,0,-0.3420202,-0.9396926,0,0,0,0,1,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.103601836,-0.059456605,0.122997962,-0.251523107,-0.041362293,0.050252464,Root_-80_80_-80_Child_1600_0_160_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",80,-160,0,"-0.9396926,0,0.3420202,0,-0.3368241,0.1736482,-0.9254165,0,-0.0593912,-0.9848077,-0.163176,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.190999895,-0.069737166,0.124858692,-0.134823814,0.054953981,0.031069774,Root_-80_80_-80_Child_080_-160_0_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",80,-160,80,"-0.163176,-0.9254165,0.3420202,0,-0.229499,-0.3015533,-0.9254165,0,0.9595331,-0.229499,-0.163176,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.188214943,-0.117796853,0.036683474,-0.138092488,-0.002039355,0.14433077,Root_-80_80_-80_Child_8080_-160_80_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",80,-160,160,"0.8830222,-0.3213939,0.3420202,0,0.25712,-0.2783766,-0.9254165,0,0.3926336,0.9051036,-0.163176,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.186529785,-0.03926377,-0.025942981,-0.136677846,-0.123522438,0.107904911,Root_-80_80_-80_Child_16080_-160_160_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",80,-80,0,"0.1736482,0,0.9848077,0,-0.9698462,0.1736482,0.1710101,0,-0.1710101,-0.9848077,0.0301537,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.093861088,-0.072638698,0.109617434,-0.153811365,0.052994963,0.019494498,Root_-80_80_-80_Child_080_-80_0_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",80,-80,80,"0.0301537,0.1710101,0.9848077,0,-0.3394222,-0.9249584,0.1710101,0,0.9401506,-0.3394222,0.0301537,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.091488324,-0.100205816,0.033339895,-0.157329589,0.008409306,0.139959201,Root_-80_80_-80_Child_8080_-80_80_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",80,-80,160,"-0.163176,0.0593912,0.9848077,0,0.8519661,-0.494883,0.1710101,0,0.4975211,0.8669276,0.0301537,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.090452842,-0.029838046,-0.00704751,-0.156308308,-0.118017629,0.116998516,Root_-80_80_-80_Child_16080_-80_160_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",80,0,0,"1,0,0,0,0,0.1736482,0.9848077,0,0,-0.9848077,0.1736482,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.092270307,-0.089462899,0.012709863,-0.168669879,0.055882134,0.035903018,Root_-80_80_-80_Child_080_0_0_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",80,0,80,"0.1736482,0.9848077,0,0,-0.1710101,0.0301537,0.9848077,0,0.9698462,-0.1710101,0.1736482,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.092096798,-0.007691419,-8.73E-05,-0.171805769,-0.007713217,0.145330995,Root_-80_80_-80_Child_8080_0_80_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",80,0,160,"-0.9396926,0.3420202,0,0,-0.0593912,-0.163176,0.9848077,0,0.3368241,0.9254165,0.1736482,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.094527654,0.019110171,0.078182362,-0.170181796,-0.126565695,0.101740479,Root_-80_80_-80_Child_16080_0_160_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",160,-160,0,"-0.9396926,0,0.3420202,0,-0.1169778,-0.9396926,-0.3213939,0,0.3213939,-0.3420202,0.8830222,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.107682206,-0.097839512,0.101794854,-0.240710899,-0.002137664,0.076407425,Root_-80_80_-80_Child_0160_-160_0_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",160,-160,80,"-0.163176,-0.9254165,0.3420202,0,0.9051036,-0.2783766,-0.3213939,0,0.3926336,0.25712,0.8830222,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.104819559,-0.097322419,0.006858551,-0.241081402,-0.05995062,0.093669064,Root_-80_80_-80_Child_80160_-160_80_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",160,-160,160,"0.8830222,-0.3213939,0.3420202,0,0.4313171,0.8430134,-0.3213939,0,-0.1850336,0.4313171,0.8830222,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.104580723,-0.003696445,-0.00912528,-0.239384755,-0.086992361,0.039758898,Root_-80_80_-80_Child_160160_-160_160_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",160,-80,0,"0.1736482,0,0.9848077,0,-0.3368241,-0.9396926,0.0593912,0,0.9254165,-0.3420202,-0.163176,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.106555186,-0.110646978,0.028022414,-0.137960374,0.008463547,0.139046714,Root_-80_80_-80_Child_0160_-80_0_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",160,-80,80,"0.0301537,0.1710101,0.9848077,0,0.8669276,-0.494883,0.0593912,0,0.4975211,0.8519661,-0.163176,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.105366684,-0.026896989,-0.018590083,-0.136980325,-0.116493285,0.117325619,Root_-80_80_-80_Child_80160_-80_80_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",160,-80,160,"-0.163176,0.0593912,0.9848077,0,0.637905,0.7678216,0.0593912,0,-0.7526293,0.637905,-0.163176,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.107766584,0.033564668,0.055752564,-0.133155033,-0.116781436,-0.009450826,Root_-80_80_-80_Child_160160_-80_160_
BodyBoxRotationTest,-80,80,-80,"0.0301537,-0.1710101,-0.9848077,0,0.002598032,0.9852658,-0.1710101,0,0.9995419,0.002598032,0.0301537,0,0,0,0,1",160,0,0,"1,0,0,0,0,-0.9396926,0.3420202,0,0,-0.3420202,-0.9396926,0,0,0,0,1",0.051614679,0.04084269,-0.056283206,-0.180097625,-0.112872027,0.014085645,-0.057553805,-0.007160279,0.050252467,Root_-80_80_-80_Child_0160_0_0_
