Time	RandIntrinsicI	RandVm	RandFF	
2.408	4.745633E-09	0.02672805	0.2672805	
2.41	4.745633E-09	0.02714262	0.2714262	
2.412	4.745633E-09	0.02754889	0.2754889	
2.414	4.745633E-09	0.02794704	0.2794704	
2.416	4.745633E-09	0.02833723	0.2833723	
2.418	4.745633E-09	0.02871961	0.2871961	
2.42	4.745633E-09	0.02909434	0.2909434	
2.422	4.745633E-09	0.02946158	0.2946158	
2.424	4.745633E-09	0.02982148	0.2982148	
2.426	4.745633E-09	0.03017418	0.3017417	
2.428	4.745633E-09	0.03051982	0.3051982	
2.43	4.745633E-09	0.03085855	0.3085855	
2.432	4.745633E-09	0.0311905	0.311905	
2.434	4.745633E-09	0.03151582	0.3151582	
2.436	4.745633E-09	0.03183463	0.3183463	
2.438	4.745633E-09	0.03214706	0.3214706	
2.44	4.745633E-09	0.03245325	0.3245325	
2.442	4.745633E-09	0.03275331	0.3275331	
2.444	4.745633E-09	0.03304737	0.3304737	
2.446	4.745633E-09	0.03333555	0.3333555	
2.448	4.745633E-09	0.03361797	0.3361797	
2.45	4.745633E-09	0.03389473	0.3389473	
2.452	4.745633E-09	0.03416596	0.3416596	
2.454	4.745633E-09	0.03443177	0.3443177	
2.456	4.745633E-09	0.03469226	0.3469226	
2.458	4.745633E-09	0.03494754	0.3494754	
2.46	4.745633E-09	0.03519772	0.3519772	
2.462	4.745633E-09	0.03544289	0.3544289	
2.464	4.745633E-09	0.03568316	0.3568316	
2.466	4.745633E-09	0.03591863	0.3591863	
2.468	4.745633E-09	0.03614938	0.3614938	
2.47	4.745633E-09	0.03637552	0.3637552	
2.472	4.745633E-09	0.03659714	0.3659714	
2.474	4.745633E-09	0.03681432	0.3681433	
2.476	4.745633E-09	0.03702717	0.3702717	
2.478	4.745633E-09	0.03723575	0.3723575	
2.48	4.745633E-09	0.03744016	0.3744016	
2.482	4.745633E-09	0.03764048	0.3764048	
2.484	4.745633E-09	0.0378368	0.378368	
2.486	4.745633E-09	0.03802919	0.3802919	
2.488	4.745633E-09	0.03821773	0.3821773	
2.49	4.745633E-09	0.0384025	0.384025	
2.492	4.745633E-09	0.03858358	0.3858358	
2.494	4.745633E-09	0.03876103	0.3876103	
2.496	4.745633E-09	0.03893494	0.3893494	
2.498	4.745633E-09	0.03910537	0.3910537	
2.5	4.745633E-09	0.03927239	0.3927239	
2.502	4.745633E-09	0.03943606	0.3943607	
2.504	4.745633E-09	0.03959647	0.3959647	
2.506	4.745633E-09	0.03975366	0.3975366	
2.508	4.745633E-09	0.03990772	0.3990772	
2.51	4.745633E-09	0.04005869	0.4005869	
2.512	4.745633E-09	0.04020664	0.4020664	
2.514	4.745633E-09	0.04035163	0.4035163	
2.516	4.745633E-09	0.04049373	0.4049373	
2.518	4.745633E-09	0.04063298	0.4063298	
2.52	4.745633E-09	0.04076945	0.4076945	
2.522	4.745633E-09	0.04090318	0.4090318	
2.524	4.745633E-09	0.04103425	0.4103425	
2.526	4.745633E-09	0.04116269	0.4116269	
2.528	4.745633E-09	0.04128856	0.4128856	
2.53	4.745633E-09	0.04141192	0.4141192	
2.532	4.745633E-09	0.04153281	0.4153281	
2.534	4.745633E-09	0.04165128	0.4165128	
2.536	4.745633E-09	0.04176738	0.4176738	
2.538	4.745633E-09	0.04188116	0.4188116	
2.54	4.745633E-09	0.04199266	0.4199266	
2.542	4.745633E-09	0.04210193	0.4210193	
2.544	4.745633E-09	0.04220902	0.4220902	
2.546	4.745633E-09	0.04231397	0.4231397	
2.548	4.745633E-09	0.04241681	0.4241681	
2.55	4.745633E-09	0.04251761	0.4251761	
2.552	4.745633E-09	0.04261638	0.4261638	
2.554	4.745633E-09	0.04271318	0.4271318	
2.556	4.745633E-09	0.04280804	0.4280804	
2.558	4.745633E-09	0.04290101	0.4290101	
2.56	4.745633E-09	0.04299212	0.4299212	
2.562	4.745633E-09	0.0430814	0.430814	
2.564	4.745633E-09	0.0431689	0.431689	
2.566	4.745633E-09	0.04325465	0.4325465	
2.568	4.745633E-09	0.04333868	0.4333868	
2.57	4.745633E-09	0.04342103	0.4342103	
2.572	4.745633E-09	0.04350174	0.4350174	
2.574	4.745633E-09	0.04358083	0.4358083	
2.576	4.745633E-09	0.04365834	0.4365834	
2.578	4.745633E-09	0.0437343	0.437343	
2.58	4.745633E-09	0.04380874	0.4380874	
2.582	4.745633E-09	0.04388169	0.4388169	
2.584	4.745633E-09	0.04395318	0.4395318	
2.586	4.745633E-09	0.04402325	0.4402325	
2.588	4.745633E-09	0.04409191	0.4409191	
2.59	4.745633E-09	0.0441592	0.441592	
2.592	4.745633E-09	0.04422514	0.4422514	
2.594	4.745633E-09	0.04428976	0.4428976	
2.596	4.745633E-09	0.04435309	0.4435309	
2.598	4.745633E-09	0.04441515	0.4441515	
2.6	4.745633E-09	0.04447598	0.4447598	
2.602	4.745633E-09	0.04453558	0.4453558	
2.604	4.745633E-09	0.044594	0.44594	
2.606	4.745633E-09	0.04465125	0.4465125	
2.608	4.745633E-09	0.04470735	0.4470735	
2.61	4.745633E-09	0.04476233	0.4476233	
2.612	4.745633E-09	0.04481621	0.4481621	
2.614	4.745633E-09	0.04486901	0.4486901	
2.616	4.745633E-09	0.04492076	0.4492076	
2.618	4.745633E-09	0.04497147	0.4497147	
2.62	4.745633E-09	0.04502117	0.4502116	
2.622	4.745633E-09	0.04506987	0.4506987	
2.624	4.745633E-09	0.0451176	0.451176	
2.626	4.745633E-09	0.04516437	0.4516437	
2.628	4.745633E-09	0.04521021	0.4521021	
2.63	4.745633E-09	0.04525514	0.4525514	
2.632	4.745633E-09	0.04529916	0.4529916	
2.634	4.745633E-09	0.0453423	0.453423	
2.636	4.745633E-09	0.04538459	0.4538459	
2.638	4.745633E-09	0.04542602	0.4542602	
2.64	4.745633E-09	0.04546663	0.4546663	
2.642	4.745633E-09	0.04550642	0.4550642	
2.644	4.745633E-09	0.04554542	0.4554542	
2.646	4.745633E-09	0.04558364	0.4558364	
2.648	4.745633E-09	0.04562109	0.4562109	
2.65	4.745633E-09	0.0456578	0.456578	
2.652	4.745633E-09	0.04569377	0.4569377	
2.654	4.745633E-09	0.04572902	0.4572902	
2.656	4.745633E-09	0.04576357	0.4576357	
2.658	4.745633E-09	0.04579742	0.4579742	
2.66	4.745633E-09	0.0458306	0.458306	
2.662	4.745633E-09	0.04586311	0.4586312	
2.664	4.745633E-09	0.04589498	0.4589498	
2.666	4.745633E-09	0.04592621	0.4592621	
2.668	4.745633E-09	0.04595681	0.4595681	
2.67	4.745633E-09	0.0459868	0.459868	
2.672	4.745633E-09	0.04601619	0.4601619	
2.674	4.745633E-09	0.04604499	0.4604499	
2.676	4.745633E-09	0.04607322	0.4607322	
2.678	4.745633E-09	0.04610088	0.4610088	
2.68	4.745633E-09	0.04612799	0.4612799	
2.682	4.745633E-09	0.04615456	0.4615456	
2.684	4.745633E-09	0.04618059	0.4618059	
2.686	4.745633E-09	0.04620611	0.4620611	
2.688	4.745633E-09	0.04623111	0.4623111	
2.69	4.745633E-09	0.04625562	0.4625562	
2.692	4.745633E-09	0.04627963	0.4627963	
2.694	4.745633E-09	0.04630316	0.4630316	
2.696	4.745633E-09	0.04632623	0.4632623	
2.698	4.745633E-09	0.04634883	0.4634883	
2.7	4.745633E-09	0.04637098	0.4637098	
2.702	4.745633E-09	0.04639269	0.4639269	
2.704	4.745633E-09	0.04641396	0.4641396	
2.706	4.745633E-09	0.0464348	0.464348	
2.708	4.745633E-09	0.04645523	0.4645523	
2.71	4.745633E-09	0.04647526	0.4647526	
2.712	4.745633E-09	0.04649488	0.4649488	
2.714	4.745633E-09	0.04651411	0.4651411	
2.716	4.745633E-09	0.04653296	0.4653296	
2.718	4.745633E-09	0.04655142	0.4655142	
2.72	4.745633E-09	0.04656952	0.4656952	
2.722	4.745633E-09	0.04658725	0.4658726	
2.724	4.745633E-09	0.04660464	0.4660464	
2.726	4.745633E-09	0.04662167	0.4662167	
2.728	4.745633E-09	0.04663837	0.4663837	
2.73	4.745633E-09	0.04665472	0.4665473	
2.732	4.745633E-09	0.04667076	0.4667076	
2.734	4.745633E-09	0.04668647	0.4668647	
2.736	4.745633E-09	0.04670187	0.4670187	
2.738	4.745633E-09	0.04671695	0.4671696	
2.74	4.745633E-09	0.04673174	0.4673174	
2.742	4.745633E-09	0.04674624	0.4674624	
2.744	4.745633E-09	0.04676044	0.4676044	
2.746	4.745633E-09	0.04677435	0.4677435	
2.748	4.745633E-09	0.04678799	0.4678799	
2.75	4.745633E-09	0.04680136	0.4680136	
2.752	4.745633E-09	0.04681446	0.4681446	
2.754	4.745633E-09	0.04682729	0.4682729	
2.756	4.745633E-09	0.04683987	0.4683987	
2.758	4.745633E-09	0.0468522	0.468522	
2.76	4.745633E-09	0.04686429	0.4686429	
2.762	4.745633E-09	0.04687613	0.4687613	
2.764	4.745633E-09	0.04688773	0.4688773	
2.766	4.745633E-09	0.04689911	0.4689911	
2.768	4.745633E-09	0.04691025	0.4691025	
2.77	4.745633E-09	0.04692117	0.4692118	
2.772	4.745633E-09	0.04693188	0.4693188	
2.774	4.745633E-09	0.04694237	0.4694237	
2.776	4.745633E-09	0.04695265	0.4695265	
2.778	4.745633E-09	0.04696272	0.4696272	
2.78	4.745633E-09	0.04697259	0.4697259	
2.782	4.745633E-09	0.04698227	0.4698226	
2.784	4.745633E-09	0.04699175	0.4699175	
2.786	4.745633E-09	0.04700104	0.4700104	
2.788	4.745633E-09	0.04701014	0.4701014	
2.79	4.745633E-09	0.04701906	0.4701906	
2.792	4.745633E-09	0.04702781	0.4702781	
2.794	4.745633E-09	0.04703638	0.4703638	
2.796	4.745633E-09	0.04704478	0.4704478	
2.798	4.745633E-09	0.04705301	0.4705301	
2.8	4.745633E-09	0.04706108	0.4706108	
2.802	4.745633E-09	0.04706898	0.4706898	
2.804	4.745633E-09	0.04707673	0.4707673	
2.806	4.745633E-09	0.04708432	0.4708433	
2.808	4.745633E-09	0.04709176	0.4709176	
2.81	4.745633E-09	0.04709905	0.4709905	
2.812	4.745633E-09	0.0471062	0.471062	
2.814	4.745633E-09	0.0471132	0.471132	
2.816	4.745633E-09	0.04712006	0.4712006	
2.818	4.745633E-09	0.04712679	0.4712679	
2.82	4.745633E-09	0.04713338	0.4713338	
2.822	4.745633E-09	0.04713984	0.4713984	
2.824	4.745633E-09	0.04714617	0.4714617	
2.826	4.745633E-09	0.04715237	0.4715237	
2.828	4.745633E-09	0.04715845	0.4715845	
2.83	4.745633E-09	0.04716441	0.4716441	
2.832	4.745633E-09	0.04717024	0.4717025	
2.834	4.745633E-09	0.04717597	0.4717597	
2.836	4.745633E-09	0.04718157	0.4718157	
2.838	4.745633E-09	0.04718707	0.4718707	
2.84	4.745633E-09	0.04719245	0.4719245	
2.842	4.745633E-09	0.04719773	0.4719773	
2.844	4.745633E-09	0.0472029	0.472029	
2.846	4.745633E-09	0.04720797	0.4720798	
2.848	4.745633E-09	0.04721294	0.4721294	
2.85	4.745633E-09	0.04721781	0.4721781	
2.852	4.745633E-09	0.04722258	0.4722258	
2.854	4.745633E-09	0.04722726	0.4722726	
2.856	4.745633E-09	0.04723184	0.4723184	
2.858	4.745633E-09	0.04723633	0.4723633	
2.86	4.745633E-09	0.04724073	0.4724073	
2.862	4.745633E-09	0.04724504	0.4724504	
2.864	4.745633E-09	0.04724927	0.4724926	
2.866	4.745633E-09	0.04725341	0.4725341	
2.868	4.745633E-09	0.04725746	0.4725747	
2.87	4.745633E-09	0.04726144	0.4726144	
2.872	4.745633E-09	0.04726534	0.4726534	
2.874	4.745633E-09	0.04726916	0.4726916	
2.876	4.745633E-09	0.0472729	0.472729	
2.878	4.745633E-09	0.04727657	0.4727657	
2.88	4.745633E-09	0.04728017	0.4728017	
2.882	4.745633E-09	0.04728369	0.4728369	
2.884	4.745633E-09	0.04728714	0.4728714	
2.886	4.745633E-09	0.04729053	0.4729053	
2.888	4.745633E-09	0.04729384	0.4729384	
2.89	4.745633E-09	0.04729709	0.4729709	
2.892	4.745633E-09	0.04730028	0.4730028	
2.894	4.745633E-09	0.0473034	0.473034	
2.896	4.745633E-09	0.04730646	0.4730645	
2.898	4.745633E-09	0.04730945	0.4730946	
2.9	4.745633E-09	0.04731239	0.4731239	
2.902	4.745633E-09	0.04731527	0.4731527	
2.904	4.745633E-09	0.04731809	0.4731809	
2.906	4.745633E-09	0.04732086	0.4732086	
2.908	4.745633E-09	0.04732357	0.4732357	
2.91	4.745633E-09	0.04732622	0.4732622	
2.912	4.745633E-09	0.04732883	0.4732883	
2.914	4.745633E-09	0.04733138	0.4733138	
2.916	4.745633E-09	0.04733388	0.4733388	
2.918	4.745633E-09	0.04733633	0.4733633	
2.92	4.745633E-09	0.04733872	0.4733872	
2.922	4.745633E-09	0.04734107	0.4734108	
2.924	4.745633E-09	0.04734338	0.4734338	
2.926	4.745633E-09	0.04734564	0.4734564	
2.928	4.745633E-09	0.04734785	0.4734785	
2.93	4.745633E-09	0.04735002	0.4735002	
2.932	4.745633E-09	0.04735215	0.4735215	
2.934	4.745633E-09	0.04735423	0.4735423	
2.936	4.745633E-09	0.04735627	0.4735627	
2.938	4.745633E-09	0.04735827	0.4735827	
2.94	4.745633E-09	0.04736023	0.4736023	
2.942	4.745633E-09	0.04736215	0.4736215	
2.944	4.745633E-09	0.04736404	0.4736404	
2.946	4.745633E-09	0.04736589	0.4736589	
2.948	4.745633E-09	0.0473677	0.4736769	
2.95	4.745633E-09	0.04736947	0.4736947	
2.952	4.745633E-09	0.0473712	0.4737121	
2.954	4.745633E-09	0.04737291	0.4737291	
2.956	4.745633E-09	0.04737458	0.4737458	
2.958	4.745633E-09	0.04737621	0.4737621	
2.96	4.745633E-09	0.04737781	0.4737781	
2.962	4.745633E-09	0.04737939	0.4737939	
2.964	4.745633E-09	0.04738092	0.4738092	
2.966	4.745633E-09	0.04738243	0.4738243	
2.968	4.745633E-09	0.04738391	0.4738391	
2.97	4.745633E-09	0.04738536	0.4738536	
2.972	4.745633E-09	0.04738678	0.4738678	
2.974	4.745633E-09	0.04738817	0.4738817	
2.976	4.745633E-09	0.04738953	0.4738953	
2.978	4.745633E-09	0.04739087	0.4739087	
2.98	4.745633E-09	0.04739218	0.4739218	
2.982	4.745633E-09	0.04739346	0.4739346	
2.984	4.745633E-09	0.04739472	0.4739472	
2.986	4.745633E-09	0.04739595	0.4739595	
2.988	4.745633E-09	0.04739716	0.4739716	
2.99	4.745633E-09	0.04739834	0.4739834	
2.992	4.745633E-09	0.0473995	0.473995	
2.994	4.745633E-09	0.04740064	0.4740064	
2.996	4.745633E-09	0.04740175	0.4740175	
2.998	4.745633E-09	0.04740284	0.4740284	
3	4.745633E-09	0.04740391	0.4740391	
3.002	4.745633E-09	0.04740496	0.4740496	
3.004	4.745633E-09	0.04740599	0.4740599	
3.006	4.745633E-09	0.04740699	0.47407	
3.008	4.745633E-09	0.04740798	0.4740798	
3.01	4.745633E-09	0.04740895	0.4740895	
3.012	4.745633E-09	0.0474099	0.474099	
3.014	4.745633E-09	0.04741082	0.4741082	
3.016	4.745633E-09	0.04741173	0.4741173	
3.018	4.745633E-09	0.04741262	0.4741262	
3.02	4.745633E-09	0.0474135	0.474135	
3.022	4.745633E-09	0.04741435	0.4741436	
3.024	4.745633E-09	0.04741519	0.4741519	
3.026	4.745633E-09	0.04741602	0.4741602	
3.028	4.745633E-09	0.04741682	0.4741682	
3.03	4.745633E-09	0.04741761	0.4741761	
3.032	4.745633E-09	0.04741839	0.4741839	
3.034	4.745633E-09	0.04741915	0.4741915	
3.036	4.745633E-09	0.04741989	0.4741989	
3.038	4.745633E-09	0.04742062	0.4742062	
3.04	4.745633E-09	0.04742134	0.4742134	
3.042	4.745633E-09	0.04742204	0.4742204	
3.044	4.745633E-09	0.04742272	0.4742272	
3.046	4.745633E-09	0.04742339	0.4742339	
3.048	4.745633E-09	0.04742405	0.4742405	
3.05	4.745633E-09	0.0474247	0.474247	
3.052	4.745633E-09	0.04742533	0.4742533	
3.054	4.745633E-09	0.04742595	0.4742595	
3.056	4.745633E-09	0.04742656	0.4742655	
3.058	4.745633E-09	0.04742715	0.4742715	
3.06	4.745633E-09	0.04742774	0.4742774	
3.062	4.745633E-09	0.04742831	0.4742831	
3.064	4.745633E-09	0.04742887	0.4742887	
3.066	4.745633E-09	0.04742942	0.4742942	
3.068	4.745633E-09	0.04742996	0.4742996	
3.07	4.745633E-09	0.04743049	0.4743049	
3.072	4.745633E-09	0.047431	0.47431	
3.074	4.745633E-09	0.04743151	0.4743151	
3.076	4.745633E-09	0.04743201	0.4743201	
3.078	4.745633E-09	0.04743249	0.4743249	
3.08	4.745633E-09	0.04743297	0.4743297	
3.082	4.745633E-09	0.04743344	0.4743344	
3.084	4.745633E-09	0.04743389	0.4743389	
3.086	4.745633E-09	0.04743434	0.4743434	
3.088	4.745633E-09	0.04743478	0.4743478	
3.09	4.745633E-09	0.04743521	0.4743521	
3.092	4.745633E-09	0.04743563	0.4743564	
3.094	4.745633E-09	0.04743605	0.4743605	
3.096	4.745633E-09	0.04743645	0.4743645	
3.098	4.745633E-09	0.04743685	0.4743685	
3.1	4.745633E-09	0.04743724	0.4743724	
3.102	4.745633E-09	0.04743762	0.4743762	
3.104	4.745633E-09	0.047438	0.47438	
3.106	4.745633E-09	0.04743836	0.4743836	
3.108	4.745633E-09	0.04743872	0.4743872	
3.11	4.745633E-09	0.04743907	0.4743907	
3.112	4.745633E-09	0.04743942	0.4743942	
3.114	4.745633E-09	0.04743976	0.4743976	
3.116	4.745633E-09	0.04744009	0.4744009	
3.118	4.745633E-09	0.04744041	0.4744041	
3.12	4.745633E-09	0.04744073	0.4744073	
3.122	4.745633E-09	0.04744104	0.4744104	
3.124	4.745633E-09	0.04744135	0.4744135	
3.126	4.745633E-09	0.04744165	0.4744165	
3.128	4.745633E-09	0.04744194	0.4744194	
3.13	4.745633E-09	0.04744223	0.4744223	
3.132	4.745633E-09	0.04744251	0.4744251	
3.134	4.745633E-09	0.04744279	0.4744279	
3.136	4.745633E-09	0.04744306	0.4744306	
3.138	4.745633E-09	0.04744332	0.4744332	
3.14	4.745633E-09	0.04744358	0.4744358	
3.142	4.745633E-09	0.04744384	0.4744384	
3.144	4.745633E-09	0.04744409	0.4744409	
3.146	4.745633E-09	0.04744433	0.4744433	
3.148	4.745633E-09	0.04744457	0.4744457	
3.15	4.745633E-09	0.04744481	0.4744481	
3.152	4.745633E-09	0.04744504	0.4744503	
3.154	4.745633E-09	0.04744526	0.4744526	
3.156	4.745633E-09	0.04744548	0.4744548	
3.158	4.745633E-09	0.0474457	0.474457	
3.16	4.745633E-09	0.04744591	0.4744591	
3.162	4.745633E-09	0.04744612	0.4744612	
3.164	4.745633E-09	0.04744633	0.4744633	
3.166	4.745633E-09	0.04744653	0.4744653	
3.168	4.745633E-09	0.04744672	0.4744672	
3.17	4.745633E-09	0.04744692	0.4744692	
3.172	4.745633E-09	0.04744711	0.4744711	
3.174	4.745633E-09	0.04744729	0.4744729	
3.176	4.745633E-09	0.04744748	0.4744748	
3.178	4.745633E-09	0.04744766	0.4744765	
3.18	4.745633E-09	0.04744783	0.4744783	
3.182	4.745633E-09	0.047448	0.47448	
3.184	4.745633E-09	0.04744817	0.4744817	
3.186	4.745633E-09	0.04744833	0.4744833	
3.188	4.745633E-09	0.04744849	0.4744849	
3.19	4.745633E-09	0.04744865	0.4744865	
3.192	4.745633E-09	0.0474488	0.474488	
3.194	4.745633E-09	0.04744895	0.4744895	
3.196	4.745633E-09	0.0474491	0.474491	
3.198	4.745633E-09	0.04744925	0.4744925	
3.2	4.745633E-09	0.04744939	0.4744939	
3.202	4.745633E-09	0.04744953	0.4744953	
3.204	4.745633E-09	0.04744966	0.4744966	
3.206	4.745633E-09	0.0474498	0.474498	
3.208	4.745633E-09	0.04744993	0.4744993	
3.21	4.745633E-09	0.04745005	0.4745005	
3.212	4.745633E-09	0.04745018	0.4745018	
3.214	4.745633E-09	0.0474503	0.474503	
3.216	4.745633E-09	0.04745042	0.4745042	
3.218	4.745633E-09	0.04745054	0.4745054	
3.22	4.745633E-09	0.04745066	0.4745066	
3.222	4.745633E-09	0.04745077	0.4745077	
3.224	4.745633E-09	0.04745088	0.4745088	
3.226	4.745633E-09	0.04745099	0.4745099	
3.228	4.745633E-09	0.0474511	0.474511	
3.23	4.745633E-09	0.0474512	0.474512	
3.232	4.745633E-09	0.04745131	0.4745131	
3.234	4.745633E-09	0.04745141	0.4745141	
3.236	4.745633E-09	0.0474515	0.474515	
3.238	4.745633E-09	0.0474516	0.474516	
3.24	4.745633E-09	0.04745169	0.4745169	
3.242	4.745633E-09	0.04745179	0.4745179	
3.244	4.745633E-09	0.04745188	0.4745188	
3.246	4.745633E-09	0.04745197	0.4745197	
3.248	4.745633E-09	0.04745205	0.4745205	
3.25	4.745633E-09	0.04745214	0.4745214	
3.252	4.745633E-09	0.04745222	0.4745222	
3.254	4.745633E-09	0.0474523	0.474523	
3.256	4.745633E-09	0.04745239	0.4745239	
3.258	4.745633E-09	0.04745246	0.4745246	
3.26	4.745633E-09	0.04745254	0.4745254	
3.262	4.745633E-09	0.04745262	0.4745262	
3.264	4.745633E-09	0.04745269	0.4745269	
3.266	4.745633E-09	0.04745277	0.4745277	
3.268	4.745633E-09	0.04745284	0.4745284	
3.27	4.745633E-09	0.04745291	0.4745291	
3.272	4.745633E-09	0.04745298	0.4745297	
3.274	4.745633E-09	0.04745304	0.4745304	
3.276	4.745633E-09	0.04745311	0.4745311	
3.278	4.745633E-09	0.04745317	0.4745317	
3.28	4.745633E-09	0.04745324	0.4745324	
3.282	4.745633E-09	0.0474533	0.474533	
3.284	4.745633E-09	0.04745336	0.4745336	
3.286	4.745633E-09	0.04745342	0.4745342	
3.288	4.745633E-09	0.04745348	0.4745348	
3.29	4.745633E-09	0.04745353	0.4745353	
3.292	4.745633E-09	0.04745359	0.4745359	
3.294	4.745633E-09	0.04745365	0.4745364	
3.296	4.745633E-09	0.0474537	0.474537	
3.298	4.745633E-09	0.04745375	0.4745375	
3.3	4.745633E-09	0.0474538	0.474538	
3.302	4.745633E-09	0.04745385	0.4745385	
3.304	4.745633E-09	0.0474539	0.474539	
3.306	4.745633E-09	0.04745395	0.4745395	
3.308	4.745633E-09	0.047454	0.47454	
3.31	4.745633E-09	0.04745405	0.4745405	
3.312	4.745633E-09	0.04745409	0.4745409	
3.314	4.745633E-09	0.04745414	0.4745414	
3.316	4.745633E-09	0.04745418	0.4745418	
3.318	4.745633E-09	0.04745423	0.4745423	
3.32	4.745633E-09	0.04745427	0.4745427	
3.322	4.745633E-09	0.04745431	0.4745431	
3.324	4.745633E-09	0.04745435	0.4745435	
3.326	4.745633E-09	0.04745439	0.4745439	
3.328	4.745633E-09	0.04745443	0.4745443	
3.33	4.745633E-09	0.04745447	0.4745446	
3.332	4.745633E-09	0.0474545	0.474545	
3.334	4.745633E-09	0.04745454	0.4745454	
3.336	4.745633E-09	0.04745458	0.4745458	
3.338	4.745633E-09	0.04745461	0.4745461	
3.34	4.745633E-09	0.04745464	0.4745464	
3.342	4.745633E-09	0.04745468	0.4745468	
3.344	4.745633E-09	0.04745471	0.4745471	
3.346	4.745633E-09	0.04745474	0.4745474	
3.348	4.745633E-09	0.04745478	0.4745478	
3.35	4.745633E-09	0.04745481	0.4745481	
3.352	4.745633E-09	0.04745484	0.4745484	
3.354	4.745633E-09	0.04745487	0.4745487	
3.356	4.745633E-09	0.0474549	0.474549	
3.358	4.745633E-09	0.04745493	0.4745493	
3.36	4.745633E-09	0.04745496	0.4745496	
3.362	4.745633E-09	0.04745498	0.4745498	
3.364	4.745633E-09	0.04745501	0.4745501	
3.366	4.745633E-09	0.04745504	0.4745504	
3.368	4.745633E-09	0.04745506	0.4745506	
3.37	4.745633E-09	0.04745509	0.4745509	
3.372	4.745633E-09	0.04745511	0.4745511	
3.374	4.745633E-09	0.04745514	0.4745514	
3.376	4.745633E-09	0.04745516	0.4745516	
3.378	4.745633E-09	0.04745518	0.4745519	
3.38	4.745633E-09	0.04745521	0.4745521	
3.382	4.745633E-09	0.04745523	0.4745523	
3.384	4.745633E-09	0.04745525	0.4745525	
3.386	4.745633E-09	0.04745527	0.4745528	
3.388	4.745633E-09	0.0474553	0.474553	
3.39	4.745633E-09	0.04745532	0.4745532	
3.392	4.745633E-09	0.04745534	0.4745534	
3.394	4.745633E-09	0.04745536	0.4745536	
3.396	4.745633E-09	0.04745537	0.4745537	
3.398	4.745633E-09	0.04745539	0.4745539	
3.4	4.745633E-09	0.04745541	0.4745541	
3.402	4.745633E-09	0.04745543	0.4745543	
3.404	4.745633E-09	0.04745545	0.4745545	
3.406	4.745633E-09	0.04745547	0.4745547	
3.408	4.745633E-09	0.04745549	0.4745549	
3.41	4.745633E-09	0.0474555	0.474555	
3.412	4.745633E-09	0.04745552	0.4745552	
3.414	4.745633E-09	0.04745553	0.4745553	
3.416	4.745633E-09	0.04745555	0.4745555	
3.418	4.745633E-09	0.04745556	0.4745556	
3.42	4.745633E-09	0.04745558	0.4745558	
3.422	4.745633E-09	0.04745559	0.4745559	
3.424	4.745633E-09	0.04745561	0.4745561	
3.426	4.745633E-09	0.04745562	0.4745562	
3.428	4.745633E-09	0.04745564	0.4745564	
3.43	4.745633E-09	0.04745565	0.4745565	
3.432	4.745633E-09	0.04745567	0.4745567	
3.434	4.745633E-09	0.04745568	0.4745568	
3.436	4.745633E-09	0.04745569	0.474557	
3.438	4.745633E-09	0.04745571	0.474557	
3.44	4.745633E-09	0.04745572	0.4745572	
3.442	0	0.0465066	0.465066	
3.444	0	0.04557647	0.4557647	
3.446	0	0.04466494	0.4466494	
3.448	0	0.04377164	0.4377164	
3.45	0	0.04289621	0.4289621	
3.452	0	0.04203829	0.4203829	
3.454	0	0.04119752	0.4119752	
3.456	0	0.04037357	0.4037357	
3.458	0	0.0395661	0.395661	
3.46	0	0.03877478	0.3877478	
3.462	0	0.03799928	0.3799928	
3.464	0	0.03723929	0.372393	
3.466	0	0.03649451	0.3649451	
3.468	0	0.03576462	0.3576462	
3.47	0	0.03504933	0.3504933	
3.472	0	0.03434834	0.3434834	
3.474	0	0.03366137	0.3366137	
3.476	0	0.03298815	0.3298815	
3.478	0	0.03232838	0.3232838	
3.48	0	0.03168181	0.3168181	
3.482	0	0.03104818	0.3104818	
3.484	0	0.03042721	0.3042721	
3.486	0	0.02981867	0.2981867	
3.488	0	0.02922229	0.2922229	
3.49	0	0.02863785	0.2863785	
3.492	0	0.02806509	0.2806509	
3.494	0	0.02750379	0.2750379	
3.496	0	0.02695371	0.2695371	
3.498	0	0.02641464	0.2641464	
3.5	0	0.02588635	0.2588634	
3.502	0	0.02536862	0.2536862	
3.504	0	0.02486125	0.2486125	
3.506	0	0.02436402	0.2436402	
3.508	0	0.02387674	0.2387674	
3.51	0	0.0233992	0.233992	
3.512	0	0.02293122	0.2293122	
3.514	0	0.0224726	0.224726	
3.516	0	0.02202314	0.2202314	
3.518	0	0.02158268	0.2158268	
3.52	0	0.02115103	0.2115103	
3.522	0	0.02072801	0.2072801	
3.524	0	0.02031345	0.2031345	
3.526	0	0.01990718	0.1990718	
3.528	0	0.01950903	0.1950903	
3.53	0	0.01911885	0.1911885	
3.532	0	0.01873648	0.1873648	
3.534	0	0.01836175	0.1836175	
3.536	0	0.01799451	0.1799451	
3.538	0	0.01763462	0.1763462	
3.54	0	0.01728193	0.1728193	
3.542	0	0.01693629	0.1693629	
3.544	0	0.01659757	0.1659757	
3.546	0	0.01626561	0.1626561	
3.548	0	0.0159403	0.159403	
3.55	0	0.0156215	0.156215	
3.552	0	0.01530907	0.1530907	
3.554	0	0.01500288	0.1500288	
3.556	0	0.01470283	0.1470283	
